Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,4568507000.0,4560582000.0,4923621000.0,3807828000.0,3829614000.0,1358000000.0,3321885000.0,3186446000.0
Revenue Growth,0.00173771680895114,-0.0737341480995389,0.293026103069781,-0.00568882399113853,1.82003976435935,-0.591195962533321,0.0425047215612629,
Cost of Revenue,3203811000.0,3103459000.0,3268661000.0,2802882000.0,2641973000.0,2521697000.0,2261204000.0,2374357000.0
Gross Profit,1364696000.0,1457123000.0,1654960000.0,1004946000.0,1187641000.0,-1163697000.0,1060681000.0,812089000.0
R&D Expenses,185696000.0,185222000.0,200715000.0,135964000.0,125301000.0,126431000.0,121718000.0,112904000.0
SG&A Expense,729032000.0,794291000.0,879495000.0,687389000.0,484891000.0,502275000.0,461149000.0,517903000.0
Operating Expenses,914728000.0,979513000.0,1080210000.0,823353000.0,610192000.0,628706000.0,822443000.0,946808000.0
Operating Income,449968000.0,477610000.0,574750000.0,181593000.0,577449000.0,329714000.0,238238000.0,-134719000.0
Interest Expense,242017000.0,257059000.0,277534000.0,234661000.0,178935000.0,22511000.0,188974000.0,187733000.0
Earnings before Tax,170712000.0,209732000.0,272569000.0,-62001000.0,317063000.0,11263000.0,37302000.0,-331635000.0
Income Tax Expense,30495000.0,15968000.0,49731000.0,8874000.0,80291000.0,-8133000.0,31949000.0,-79327000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,140217000.0,193764000.0,222838000.0,-70875000.0,236772000.0,19396000.0,5353000.0,-252308000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,140217000.0,193764000.0,222838000.0,-70875000.0,236772000.0,19396000.0,5353000.0,-252308000.0
EPS,0.73,1.01,1.16,-0.37,1.27,0.12,0.03,-1.63
EPS Diluted,0.72,0.98,1.13,-0.37,1.24,0.12,0.03,-1.63
Weighted Average Shs Out,192022000.0,192430000.0,192470000.0,189876000.0,186905000.0,160641000.0,,
Weighted Average Shs Out (Dil),195332000.0,196811000.0,196459000.0,189876000.0,191450000.0,164013000.0,154708000.0,154400000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,3.28452622658,0.0,0.0
Gross Margin,0.298718158908,0.319503738777,0.336126602758,0.263915807122,0.310120288886,-0.856919734904,0.3193,0.2549
EBITDA Margin,0.176737389261,0.187612458234,0.197781876387,0.127860292009,0.218965671214,0.432460972018,0.147,0.038
EBIT Margin,0.0984934465461,0.104725668785,0.116733192908,0.0476893914326,0.150785170516,0.242793814433,0.0681,-0.0452
Profit Margin,0.030692083869,0.0424866826208,0.045258966927,-0.018612973065,0.0618265966231,0.0142827687776,0.002,-0.079
Free Cash Flow margin,0.0901382005106,0.113486612016,0.109251097922,0.0644879443084,-0.0190802519523,-0.0416848306333,0.0784,0.0342
EBITDA,807426000.0,855622000.0,973803000.0,486870000.0,838554000.0,587282000.0,488555000.0,120242000.0
EBIT,449968000.0,477610000.0,574750000.0,181593000.0,577449000.0,329714000.0,226276000.0,-143902000.0
Consolidated Income,140217000.0,193764000.0,222838000.0,-70875000.0,236772000.0,19396000.0,5353000.0,-252308000.0
Earnings Before Tax Margin,0.0373671310999,0.0459879901293,0.0553594600397,-0.0162825106596,0.0827924171992,0.00829381443299,0.0112,-0.1041
Net Profit Margin,0.030692083869,0.0424866826208,0.045258966927,-0.018612973065,0.0618265966231,0.0142827687776,0.0016,-0.0792
