Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,139259000.0,148632000.0,149650000.0,145593000.0,150342000.0,102162000.0,94451000.0,59355000.0,0.0,0.0,55857000.0
Stock-based compensation,17751000.0,18497000.0,14647000.0,18178000.0,17745000.0,18858000.0,14854000.0,12374000.0,0.0,0.0,13312000.0
Operating Cash Flow,276893000.0,289220000.0,255300000.0,314794000.0,236410000.0,194028000.0,164601000.0,139388000.0,0.0,0.0,151810000.0
Capital Expenditure,110002000.0,97847000.0,64261000.0,53974000.0,54969000.0,45459000.0,40209000.0,41010000.0,0.0,0.0,-40377000.0
Acquisitions and disposals,-74392000.0,-84580000.0,-166896000.0,-18848000.0,-695345000.0,-347817000.0,-9979000.0,-860353000.0,-0.0,-0.0,-18672000.0
Investment purchases and sales,0.0,0.0,-25000000.0,0.0,-39053000.0,-92197000.0,-93750000.0,-75000000.0,0.0,0.0,0.0
Investing Cash flow,-184369000.0,-140676000.0,-230118000.0,-73257000.0,-746254000.0,-392348000.0,-43284000.0,-591940000.0,0.0,0.0,-59049000.0
Issuance (repayment) of debt,-0.0,-484757000.0,-1105892000.0,-294375000.0,-152500000.0,-2500000.0,-434743000.0,-593864000.0,-0.0,-0.0,-11810000.0
Issuance (buybacks) of shares,-407480000.0,-420610000.0,-25000000.0,0.0,-39053000.0,-92197000.0,-93750000.0,-75000000.0,0.0,0.0,699000.0
Dividend payments,-34439000.0,-43169000.0,-43376000.0,-16079000.0,-8395000.0,-8699000.0,-6678000.0,-11441000.0,-0.0,-0.0,-9373000.0
Financing Cash Flow,-86948000.0,-281770000.0,-331448000.0,401704000.0,-6019000.0,337218000.0,92763000.0,464762000.0,0.0,0.0,-22048000.0
Effect of forex changes on cash,-301000.0,-7272000.0,19258000.0,-11876000.0,-8548000.0,-11040000.0,4129000.0,333000.0,0.0,0.0,10753000.0
Net cash flow / Change in cash,5275000.0,-140498000.0,-287008000.0,631365000.0,-524411000.0,127858000.0,218209000.0,12543000.0,0.0,0.0,81466000.0
Free Cash Flow,166891000.0,191373000.0,191039000.0,260820000.0,181441000.0,148569000.0,124392000.0,98378000.0,0.0,0.0,111433000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2751
