Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,1990000.0,1923000.0,1887000.0,1750000.0,772000.0,0.0,10000.0
Revenue Growth,0.0348413936557462,0.0190779014308426,0.0782857142857143,1.26683937823834,0.0,-1,
Cost of Revenue,465000.0,457000.0,443000.0,319000.0,91000.0,0.0,7000.0
Gross Profit,1525000.0,1466000.0,1444000.0,1431000.0,681000.0,0.0,3000.0
R&D Expenses,36915000.0,30880000.0,27065000.0,26611000.0,18880000.0,10517000.0,11540000.0
SG&A Expense,23728000.0,32509000.0,17705000.0,13017000.0,8895000.0,2386000.0,2134000.0
Operating Expenses,60643000.0,63389000.0,44770000.0,39947000.0,27866000.0,12903000.0,13674000.0
Operating Income,-59118000.0,-61923000.0,-43326000.0,-38197000.0,-27094000.0,-12903000.0,-13671000.0
Interest Expense,1739000.0,1892000.0,1680000.0,1724000.0,1119000.0,441000.0,377000.0
Earnings before Tax,0.0,0.0,0.0,0.0,0.0,-13317000.0,-14093000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13317000.0,-14093000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,27000.0,35000.0
Net Income Com,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13344000.0,-14128000.0
EPS,-1.57,-2.2,-1.8,-1.71,-2.69,-5.11,-5.6
EPS Diluted,-1.57,-2.2,-1.8,-1.71,-2.69,-5.11,-5.6
Weighted Average Shs Out,38115142.0,28818196.0,24816348.0,23244162.0,10652865.0,,
Weighted Average Shs Out (Dil),38115142.0,28818196.0,24816348.0,23244162.0,10652865.0,2609020.0,2522564.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.766331658291,0.76235049402,0.765235824059,0.817714285714,0.882124352332,0.0,0.3
EBITDA Margin,-28.3592964824,-31.1352054082,-22.1981981982,-21.1394285714,-34.2227979275,-1331.2,
EBIT Margin,-29.7075376884,-32.2012480499,-22.960254372,-21.8268571429,-35.0958549223,0.0,-1371.6
Profit Margin,-30.1396984925,-32.9620384815,-23.6899841017,-22.7131428571,-37.1088082902,-1412.8,
Free Cash Flow margin,-25.6864321608,-30.5382215289,-19.0355060943,-20.2977142857,-28.1813471503,0.0,-1278.8
EBITDA,-56435000.0,-59873000.0,-41888000.0,-36994000.0,-26420000.0,-12472000.0,-13312000.0
EBIT,-59118000.0,-61923000.0,-43326000.0,-38197000.0,-27094000.0,-12876000.0,-13716000.0
Consolidated Income,-59978000.0,-63386000.0,-44703000.0,-39748000.0,-28648000.0,-13317000.0,-14093000.0
Earnings Before Tax Margin,0.0,0.0,0.0,0.0,0.0,0.0,-1409.3
Net Profit Margin,-30.1396984925,-32.9620384815,-23.6899841017,-22.7131428571,-37.1088082902,0.0,-1409.3
