Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,30562000.0,43077000.0,42993000.0,33154000.0
Short-term investments,145698000.0,128758000.0,0.0,0.0
Cash and short-term investments,176260000.0,171835000.0,42993000.0,33154000.0
Receivables,3855000.0,2836000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,180115000.0,174671000.0,44534000.0,34572000.0
Property Plant & Equipment Net,2694000.0,2546000.0,2767000.0,329000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,29903000.0,0.0,120838000.0,97224000.0
Tax assets,3072000.0,2241000.0,3108000.0,4347000.0
Total non-current assets,483784000.0,358958000.0,,
Total assets,663899000.0,533629000.0,424833000.0,352650000.0
Payables,0.0,0.0,0.0,0.0
Short-term debt,0.0,7500000.0,0.0,0.0
Total current liabilities,0.0,7500000.0,372276000.0,302844000.0
Long-term debt,0.0,7500000.0,371000.0,381000.0
Total debt,0.0,15000000.0,371000.0,381000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,568421000.0,448494000.0,370788000.0,301687000.0
Total non-current liabilities,234000.0,7650000.0,,
Total liabilities,571125000.0,450246000.0,372647000.0,303225000.0
Other comprehensive income,88539000,86660000,-884000.0,-434000.0
Retained earnings (deficit),6774000.0,-1960000.0,-5826000.0,-8648000.0
Total shareholders equity,92774000.0,83383000.0,52186000.0,49425000.0
Investments,175601000.0,128758000.0,369459000.0,307389000.0
Net Debt,-30562000.0,-28077000.0,,
Other Assets,0.0,0.0,,
Other Liabilities,570891000.0,435096000.0,372276000.0,302844000.0
