Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,19305000.0,18269000.0,405049000.0,4143000.0
Short-term investments,23374000.0,16865000.0,0.0,0.0
Cash and short-term investments,42679000.0,35134000.0,405049000.0,4143000.0
Receivables,144390000.0,103103000.0,89960000.0,78387000.0
Inventories,18757000.0,13450000.0,4906000.0,4269000.0
Total current assets,1518558000.0,1345557000.0,1019535000.0,
Property Plant & Equipment Net,1509362000.0,1334637000.0,1018161000.0,859989000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,6431000.0,10091000.0,2099000.0,
Total non-current assets,2514699000.0,2419128000.0,4330871000.0,
Total assets,1733288000.0,1512982000.0,1540928000.0,952039000.0
Payables,36923000.0,59951000.0,28171000.0,93415000.0
Short-term debt,7313000.0,0.0,0.0,3370553000.0
Total current liabilities,267211000.0,248490000.0,138208000.0,3651897000.0
Long-term debt,2208168000.0,2116211000.0,4038041000.0,0.0
Total debt,2215481000.0,2116211000.0,4038041000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,58365000.0,51352000.0,44329000.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,2514699000.0,2419128000.0,4330871000.0,
Total liabilities,2781910000.0,2667618000.0,4469079000.0,3943976000.0
Other comprehensive income,0.0,0.0,0.0,
Retained earnings (deficit),-3186016000.0,-3270605000.0,-3438165000.0,-3493811000.0
Total shareholders equity,-1048622000.0,-1154636000.0,-2928151000.0,-2991937000.0
Investments,23374000.0,16865000.0,0.0,0.0
Net Debt,2172802000.0,2081077000.0,3632992000.0,
Other Assets,8904000.0,15738000.0,21478000.0,
Other Liabilities,222975000.0,188539000.0,110037000.0,187929000.0
