Date,2019-03-31,2018-03-31,2017-12-31,2017-03-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,6821052.6316,5107668.4741,4218890.5547,3164000.0,4202000.0,1708000.0,1142000.0
Stock-based compensation,1245112.782,3224632.0682,,874812.5937,,,
Operating Cash Flow,-14716541.3534,1309062.7421,4245877.0615,-2966000.0,5702000.0,3261000.0,5768000.0
Capital Expenditure,-1133834.5865,-1103020.914,-1042728.6357,-176000.0,-377000.0,-333000.0,-220000.0
Acquisitions and disposals,18698496.2406,-10376452.3625,-1003748.1259,0.0,-93000.0,-24134000.0,0.0
Investment purchases and sales,-995488.7218,0.0,,0.0,,,
Investing Cash flow,16538345.8647,-13124709.5275,-2046476.7616,-176000.0,-470000.0,-24467000.0,-260000.0
Issuance (repayment) of debt,-23691729.3233,16793958.172,,-1234632.6837,,,
Issuance (buybacks) of shares,37487969.9248,-412858.2494,,5059220.3898,,,
Dividend payments,-18024060.1504,0.0,,-213643.1784,,,
Financing Cash Flow,-4227819.5489,16381099.9225,3610944.5277,-1256000.0,2482000.0,6451000.0,976000.0
Effect of forex changes on cash,1154887.218,1549.1867,32983.5082,103000.0,-2000.0,-32000.0,-37000.0
Net cash flow / Change in cash,-1251127.8195,4567002.3238,5843328.3358,-4295000.0,7712000.0,-14787000.0,6447000.0
Free Cash Flow,-15850375.9398,206041.828,,3203148.4258,,,
Net Cash/Marketcap,,,,,,,
