Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31
Cash and cash equivalents,163800000.0,0.0,0.0,0.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,163800000.0,0.0,0.0,0.0
Receivables,119600000.0,73900000.0,30500000.0,0.0
Inventories,15400000.0,10200000.0,9300000.0,0.0
Total current assets,308300000.0,86100000.0,40400000.0,0.0
Property Plant & Equipment Net,271900000.0,179500000.0,161000000.0,0.0
Goodwill and Intangible Assets,73500000.0,2800000.0,3100000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,364500000.0,187700000.0,164600000.0,
Total assets,672800000.0,273800000.0,205000000.0,0.0
Payables,47300000.0,31800000.0,15400000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,85200000.0,48000000.0,25600000.0,0.0
Long-term debt,242200000.0,0.0,0.0,0.0
Total debt,242200000.0,0.0,0.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,1900000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,289400000.0,1200000.0,1400000.0,
Total liabilities,332100000.0,49200000.0,27000000.0,0.0
Other comprehensive income,345000000,0.0,0.0,
Retained earnings (deficit),-4500000.0,-801200000.0,-777100000.0,0.0
Total shareholders equity,340700000.0,224600000.0,178000000.0,0.0
Investments,0.0,0.0,0.0,0.0
Net Debt,78400000.0,0.0,0.0,
Other Assets,0.0,2000000.0,600000.0,
Other Liabilities,-42500000.0,16200000.0,10200000.0,0.0
