Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,475212000.0,466185000.0,259211000.0,381643000.0,361383000.0,210741000.0,148278000.0,0.0,154234000.0,203284000.0
Revenue Growth,0.0193635573860163,0.798476916488884,-0.320802425303228,0.0560624047063642,0.714820561732174,0.42125601909926,0.0,-1,-0.241288050215462,-0.0042
Cost of Revenue,385738000.0,395812000.0,246027000.0,322595000.0,326377000.0,196488000.0,126316000.0,0.0,72397000.0,106526000.0
Gross Profit,89474000.0,70373000.0,13184000.0,59048000.0,35006000.0,14253000.0,21962000.0,0.0,81837000.0,96758000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34814000.0,31576000.0
Operating Expenses,26378000.0,32846000.0,34739000.0,21529000.0,26980000.0,30848000.0,34375000.0,0.0,79452000.0,136269000.0
Operating Income,63104000.0,39785000.0,-26735000.0,37519000.0,8026000.0,-16595000.0,-12507000.0,0.0,2385000.0,-39511000.0
Interest Expense,39430000.0,33524000.0,26650000.0,30723000.0,29110000.0,21709000.0,23933000.0,0.0,37180000.0,39759000.0
Earnings before Tax,63104000.0,39785000.0,-26735000.0,37519000.0,8026000.0,-16595000.0,-12507000.0,0.0,-15652000.0,31636000.0
Income Tax Expense,0.0,0.0,0.0,0.0,-20000.0,-23000.0,91000.0,0.0,-1079000.0,4341000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540000.0,2252000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22017000.0,-172123000.0
Net Income,79164000.0,216275000.0,79109000.0,125518000.0,52004000.0,121761000.0,45728000.0,0.0,-14573000.0,27295000.0
Preferred Dividends,0.0,0.0,0.0,0.0,2955000.0,10008000.0,12907000.0,0.0,12907000.0,12907000.0
Net Income Com,79164000.0,216275000.0,79109000.0,125518000.0,52004000.0,121761000.0,45728000.0,0.0,-27480000.0,14388000.0
EPS,0.19,0.52,0.31,0.58,0.22,0.63,0.32,0.0,-1.08,0.88
EPS Diluted,0.19,0.52,0.31,0.58,0.22,0.76,0.32,0.0,-1.08,0.88
Weighted Average Shs Out,420305000.0,415610000.0,253895000.0,215827000.0,204216000.0,144255000.0,104117000.0,0.0,25658113.0,24742425.0
Weighted Average Shs Out (Dil),427473000.0,423297000.0,256023000.0,215979000.0,204460000.0,144420000.0,104125000.0,0.0,25360000.0,16373750.0
Dividend per Share,0.250698874549,0.234235064269,0.197435386664,0.320383000199,0.30106133229,0.188284171167,0.180052821128,0.0,1.44,2.96
Gross Margin,0.188282282434,0.150955092935,0.0508620390338,0.154720511054,0.0968667590894,0.0676327814711,0.148113678361,0.0,0.5306,0.476
EBITDA Margin,0.526716497058,0.509207717966,0.45952910949,0.460841676645,0.419621288218,0.278066441746,0.276426711987,0.0,0.528,0.626
EBIT Margin,0.13279125948,0.0853416562094,-0.103139913044,0.0983091527946,0.0222091243916,-0.0787459488187,-0.0843483186987,0.0,0.1396,0.3512
Profit Margin,0.166586702356,0.463925265721,0.305191523508,0.328888516231,0.143902729237,0.577775563369,0.308393692928,0.0,-0.178,0.071
Free Cash Flow margin,0.481961734973,0.454002166522,0.429310484509,0.397389707135,0.39404177839,0.651700428488,0.642860033181,0.0,0.9573,0.005
EBITDA,250302000.0,237385000.0,119115000.0,175877000.0,151644000.0,58600000.0,40988000.0,0.0,81484000.0,127228000.0
EBIT,63104000.0,39785000.0,-26735000.0,37519000.0,8026000.0,-16595000.0,-12507000.0,0.0,21528000.0,71395000.0
Consolidated Income,79164000.0,216275000.0,79109000.0,125518000.0,52004000.0,121761000.0,45728000.0,0.0,-12033000.0,29547000.0
Earnings Before Tax Margin,0.13279125948,0.0853416562094,-0.103139913044,0.0983091527946,0.0222091243916,-0.0787459488187,-0.0843483186987,0.0,-0.1015,0.1556
Net Profit Margin,0.166586702356,0.463925265721,0.305191523508,0.328888516231,0.143902729237,0.577775563369,0.308393692928,0.0,-0.0945,0.1343
