Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,994000.0,764000.0,1108000.0,331000.0,85000.0,39517.0,0.0,0.0,,
Stock-based compensation,3737000.0,552000.0,2643000.0,2675000.0,2032000.0,1599822.0,0.0,0.0,785943.0,585437.0
Operating Cash Flow,-39275000.0,-28234000.0,-37267000.0,-32949000.0,-24645000.0,-17788962.0,0.0,0.0,-8341237.0,-12616416.0
Capital Expenditure,141000.0,495000.0,8000.0,165000.0,147000.0,46781.0,0.0,0.0,-24134.0,16000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Investment purchases and sales,-13478000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-13738000.0,-69107000.0,15199000.0,3395000.0,481000.0,-4765816.0,0.0,0.0,-24134.0,16000.0
Issuance (repayment) of debt,-546000.0,-3567000.0,-123000.0,-193000.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Issuance (buybacks) of shares,-23796000.0,-20455000.0,11416000.0,-20912000.0,-5607000.0,2416408.0,0.0,0.0,317298.0,3013920.0
Dividend payments,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,55193000.0,106089000.0,7558000.0,16798000.0,34291000.0,25736952.0,0.0,0.0,27676790.0,11417916.0
Effect of forex changes on cash,-119000.0,8000.0,0.0,0.0,0.0,-1522.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,2180000.0,8748000.0,-14510000.0,-12756000.0,10127000.0,3180652.0,0.0,0.0,19311419.0,-1182500.0
Free Cash Flow,-39416000.0,-28729000.0,-37275000.0,-33114000.0,-24792000.0,-17835743.0,0.0,0.0,-8365371.0,-12600416.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
