Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,741507000.0,378130000.0,227355000.0,145406000.0,82753000.0
Stock-based compensation,105877000.0,59843000.0,64165000.0,4061000.0,27333000.0
Operating Cash Flow,-12910000.0,-167816000.0,-128980000.0,-80298000.0,27937000.0
Capital Expenditure,-4257977000.0,-1760165000.0,-987701000.0,-732927000.0,-248186000.0
Acquisitions and disposals,-475073000.0,-238889000.0,-159363000.0,0.0,-279641000.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-4733050000.0,-2005054000.0,-1147064000.0,-731905000.0,-523749000.0
Issuance (repayment) of debt,3732369000.0,1726656000.0,983598000.0,1148060000.0,126876000.0
Issuance (buybacks) of shares,1300174000.0,653211000.0,1221518000.0,0.0,-119664000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,4876806000.0,2355728000.0,2128614000.0,1127685000.0,1056287000.0
Effect of forex changes on cash,206302000.0,-74250000.0,55499000.0,2258000.0,-2328000.0
Net cash flow / Change in cash,337148000.0,108608000.0,908069000.0,317740000.0,558147000.0
Free Cash Flow,-4270887000.0,-1927981000.0,-1116681000.0,-813225000.0,-220249000.0
Net Cash/Marketcap,-0.7157,0.6662,0.6662,0.6662,0.6662
