Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,3000000.0,7000000.0,22000000.0,0000000.0,1000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Inventories,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Total current assets,2000000.0,2000000.0,1000000.0,2000000.0,3000000.0
Property Plant & Equipment Net,0000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Goodwill and Intangible Assets,1000000,1000000,0,0,0
Long-term investments,,,,,
Tax assets,000000.0,000000.0,0000000.0,000000.0,000000.0
Total non-current assets,0000000.0,0000000.0,0000000.0,0000000.0,9000000.0
Total assets,6000000.0,10000000.0,23000000.0,2000000.0,4000000.0
Payables,1000000.0,0000000.0,1000000.0,2000000.0,3000000.0
Short-term debt,0000000.0,0000000.0,000000.0,000000.0,000000.0
Total current liabilities,2000000.0,1000000.0,1000000.0,3000000.0,3000000.0
Long-term debt,000000.0,0000000.0,000000.0,000000.0,000000.0
Total debt,000000.0,0000000.0,000000.0,000000.0,000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,0000000.0,0000000.0,0000000.0,0000000.0,9000000.0
Total liabilities,2000000.0,2000000.0,1000000.0,3000000.0,13000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-88000000.0,-71000000.0,-56000000.0,-37000000.0,-22000000.0
Total shareholders equity,3000000.0,8000000.0,22000000.0,-1000000.0,-9000000.0
Investments,,,,,
Net Debt,-3000000,-7000000,-22000000,0,-1000000
Other Assets,0,0,0,1000000,2000000
Other Liabilities,0,0,0,0,9000000
