Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31,2013-01-31
Depreciation & Amortization,1497368.4211,336986.3014,75324.6753,68376.0684,49698.7952,27960.5263,76069.7306
Stock-based compensation,6240789.4737,2201369.863,1790909.0909,1652421.6524,1447289.1566,371710.5263,182250.3962
Operating Cash Flow,-35256578.9474,-20121917.8082,15767532.4675,-24475783.4758,-17570783.1325,-9652960.5263,-5050713.1537
Capital Expenditure,-156578.9474,-493150.6849,-105194.8052,-94017.094,-52710.8434,106907.8947,-52297.9398
Acquisitions and disposals,-252631.5789,-6541095.8904,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-411842.1053,-7180821.9178,-103896.1039,-51282.0513,24096.3855,105263.1579,-103011.0935
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,45723684.2105,21004109.589,506493.5065,37497150.9972,33171686.747,7669407.8947,7965134.7068
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,43996052.6316,19047945.2055,536363.6364,31532763.5328,30463855.4217,7328947.3684,7218700.4754
Effect of forex changes on cash,561842.1053,-2649315.0685,-929870.1299,172364.6724,0.0,0.0,0.0
Net cash flow / Change in cash,8327631.5789,-8254794.5205,16200000.0,7005698.0057,13908132.5301,-2218750.0,2064976.2282
Free Cash Flow,-35413157.8947,-20615068.4932,15662337.6623,-24569800.5698,-17623493.9759,-9546052.6316,-5103011.0935
Net Cash/Marketcap,0.8251,0.1571,0.1571,0.1571,0.1571,0.1571,0.1571
