Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,161013000.0,6000.0,1268000.0,920000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,161013000.0,6000.0,1268000.0,920000.0
Receivables,0.0,0.0,0.0,106065000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,161013000.0,157177000.0,140849000.0,161857000.0
Property Plant & Equipment Net,0.0,2073306000.0,2044596000.0,2138496000.0
Goodwill and Intangible Assets,86326000.0,115811000.0,124852000.0,13549000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,2144636000.0,,,
Total assets,2305649000.0,2357660000.0,2325538000.0,2446660000.0
Payables,83629000.0,16060000.0,12043000.0,12979000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,83629000.0,16060000.0,12043000.0,12979000.0
Long-term debt,2181844000.0,1893000000.0,1340000000.0,1459883000.0
Total debt,2181844000.0,1926835000.0,1339614000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,2181844000.0,,,
Total liabilities,2395234000.0,1966742000.0,1380681000.0,1506127000.0
Other comprehensive income,201056000,0.0,0.0,
Retained earnings (deficit),-291071000.0,0.0,0.0,0.0
Total shareholders equity,-89585000.0,390918000.0,944857000.0,940533000.0
Investments,0.0,32307000.0,39640000.0,0.0
Net Debt,2020831000.0,,,
Other Assets,0.0,,,
Other Liabilities,129761000.0,0.0,0.0,0.0
