Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,9000000.0,13000000.0,3000000.0,3000000.0,3000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,4000000.0,3000000.0,1000000.0,0000000.0,1000000.0
Inventories,5000000.0,4000000.0,3000000.0,000000.0,1000000.0
Total current assets,256000000.0,235000000.0,201000000.0,0000000.0,000000.0
Property Plant & Equipment Net,255000000.0,232000000.0,200000000.0,0000000.0,000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,,,,,
Total non-current assets,200000000.0,205000000.0,177000000.0,000000.0,000000.0
Total assets,276000000.0,258000000.0,209000000.0,3000000.0,66000000.0
Payables,000000.0,6000000.0,6000000.0,0000000.0,2000000.0
Short-term debt,19000000.0,11000000.0,1000000.0,000000.0,135000000.0
Total current liabilities,34000000.0,21000000.0,9000000.0,1000000.0,157000000.0
Long-term debt,183000000.0,200000000.0,177000000.0,000000.0,000000.0
Total debt,183000000.0,200000000.0,177000000.0,000000.0,000000.0
Deferred revenue,2000000.0,2000000.0,0000000.0,000000.0,0000000.0
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,200000000.0,205000000.0,177000000.0,000000.0,000000.0
Total liabilities,234000000.0,227000000.0,186000000.0,1000000.0,157000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),-342000000.0,-338000000.0,-314000000.0,-305000000.0,-385000000.0
Total shareholders equity,41000000.0,31000000.0,23000000.0,3000000.0,-91000000.0
Investments,,,,,
Net Debt,193000000,198000000,175000000,-3000000,132000000
Other Assets,2000000,3000000,1000000,0,61000000
Other Liabilities,26000000,6000000,0,0,9000000
