Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,13915000.0,6955000.0,4913000.0
Stock-based compensation,0.0,0.0,
Operating Cash Flow,31444000.0,29401000.0,14483000.0
Capital Expenditure,-196201000.0,8276000.0,-91826000.0
Acquisitions and disposals,0.0,0.0,
Investment purchases and sales,933000.0,17896000.0,
Investing Cash flow,-195742000.0,26172000.0,-91826000.0
Issuance (repayment) of debt,143386000.0,11897000.0,
Issuance (buybacks) of shares,46011000.0,37000000.0,
Dividend payments,0.0,0.0,
Financing Cash Flow,189397000.0,-82647000.0,93140000.0
Effect of forex changes on cash,0.0,0.0,
Net cash flow / Change in cash,25099000.0,-27074000.0,15797000.0
Free Cash Flow,-164757000.0,37677000.0,
Net Cash/Marketcap,-0.1768,-0.1768,-0.1768
