Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,140832000.0,131886000.0,,
Revenue Growth,0.0678313088576498,0.0,0.0,
Cost of Revenue,0.0,0.0,,
Gross Profit,140832000.0,131886000.0,,
R&D Expenses,0.0,0.0,,
SG&A Expense,88399000.0,83109000.0,,
Operating Expenses,115443000.0,108144000.0,,
Operating Income,25389000.0,23742000.0,,
Interest Expense,0.0,0.0,,
Earnings before Tax,25389000.0,23742000.0,,
Income Tax Expense,-3901000.0,107000.0,,
Net Income - Non-Controlling int,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,,
Net Income,29290000.0,23635000.0,,
Preferred Dividends,0.0,0.0,,
Net Income Com,29290000.0,23635000.0,26077000.0,22932000.0
EPS,1.98,1.6,,
EPS Diluted,1.98,1.6,,
Weighted Average Shs Out,17471520.0,17000000.0,,
Weighted Average Shs Out (Dil),17471520.0,,,
Dividend per Share,0.0,0.0,,
Gross Margin,1.0,1.0,,
EBITDA Margin,0.217,0.22,,
EBIT Margin,0.1803,0.18,,
Profit Margin,0.208,0.179,,
Free Cash Flow margin,0.1698,0.2007,,
EBITDA,30574000.0,29026000.0,,
EBIT,25389000.0,23742000.0,,
Consolidated Income,29290000.0,23635000.0,,
Earnings Before Tax Margin,0.1803,0.18,,
Net Profit Margin,0.208,0.1792,,
