Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,109000.0,70000.0,46000.0,36000.0,20000.0
Stock-based compensation,9152000.0,8856000.0,2237000.0,3268000.0,537000.0
Operating Cash Flow,-63941000.0,-55715000.0,-28589000.0,-13911000.0,-12124000.0
Capital Expenditure,-188000.0,-189000.0,-45000.0,-50000.0,-101000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-271000.0,-5285000.0,-45000.0,-10050000.0,-101000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,98533000.0,156786000.0,46000.0,75836000.0,423000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,91652000.0,145743000.0,-167000.0,74404000.0,427000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,27440000.0,84743000.0,-28801000.0,50443000.0,-11798000.0
Free Cash Flow,-64129000.0,-55904000.0,-28634000.0,-13961000.0,-12225000.0
Net Cash/Marketcap,0.2408,0.2505,0.2505,0.2505,0.2505
