Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,3776111.0,2486199.0,1208650.0,1370591.0,5853752.0,4884275.0,3873338.0,1033057.0
Short-term investments,5714.0,6001.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3781825.0,2492200.0,1208650.0,1370591.0,5853752.0,4884275.0,3873338.0,1033057.0
Receivables,1308122.0,1124842.0,1111759.0,3191858.0,1992206.0,2341070.0,2855184.0,5299569.0
Inventories,4432055.0,4661866.0,5174874.0,4916671.0,4914866.0,4258606.0,4111815.0,2980583.0
Total current assets,11373206.0,9427697.0,8506321.0,12983004.0,14662319.0,12239110.0,11826816.0,11160732.0
Property Plant & Equipment Net,1431649.0,1959205.0,2633558.0,3538694.0,4524386.0,5829404.0,6649817.0,6647217.0
Goodwill and Intangible Assets,748.0,3349.0,5614.0,7593135.0,8477220.0,24687.0,29150.0,34167.0
Long-term investments,5714.0,6001.0,5282.0,21838.0,6085.0,0.0,0.0,6483.0
Tax assets,0.0,0.0,0.0,172122.0,109637.0,1863349.0,75947.0,17786.0
Total non-current assets,1786043.0,2252241.0,2906007.0,15090542.0,16763220.0,7996238.0,7213333.0,6834051.0
Total assets,13159249.0,11679938.0,11412328.0,28073546.0,31425539.0,20235348.0,19040149.0,17994783.0
Payables,2122479.0,1775230.0,2262688.0,3455085.0,2336942.0,1586962.0,2289231.0,3026960.0
Short-term debt,13789.0,26186.0,15034.0,150157.0,170187.0,208419.0,203503.0,259396.0
Total current liabilities,4619613.0,4767821.0,5008743.0,5340690.0,4091910.0,4546441.0,3757221.0,9282529.0
Long-term debt,0.0,0.0,39895.0,165572.0,368614.0,554360.0,729567.0,350000.0
Total debt,13789.0,26186.0,54929.0,315729.0,538801.0,762779.0,933070.0,609396.0
Deferred revenue,98781.0,933994.0,192597.0,117700.0,144476.0,1212434.0,265543.0,0.0
Tax Liabilities,0.0,580.0,580.0,570.0,570.0,2000.0,1000.0,3710.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,133837.0,165572.0,368614.0,554360.0,996899.0,1968835.0
Total liabilities,4619613.0,4767821.0,5142580.0,5506262.0,4460524.0,5100801.0,4486788.0,11251364.0
Other comprehensive income,46497800,40380175,35935556,35497066,35144379,17716683,12561362,2033247
Retained earnings (deficit),-32286224.0,-28471696.0,-24011343.0,-7592709.0,-5382852.0,-2316784.0,2510693.0,5284583.0
Total shareholders equity,8539636.0,6912117.0,6269748.0,22567284.0,26965015.0,15134547.0,14553361.0,6743419.0
Investments,11428.0,12002.0,5282.0,21838.0,6085.0,0.0,0.0,6483.0
Net Debt,-3762322.0,-2460013.0,-1153721.0,-1054862.0,-5314951.0,-4121496.0,-2940268.0,-423661.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,-267332.0,0.0
