Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Revenue,5681100000.0,6257200000.0,5225800000.0,5026800000.0,4648200000.0,2411100000.0,1034100000.0,958900000.0,968200000.0,996700000.0,1072100000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0285943613925956,-0.0703292603301931,
Cost of Revenue,3889000000.0,4390400000.0,3651700000.0,3479400000.0,3473800000.0,1789900000.0,609200000.0,530000000.0,516600000.0,553700000.0,570800000.0
Gross Profit,1792100000.0,1866800000.0,1574100000.0,1547400000.0,1174400000.0,621200000.0,424900000.0,428900000.0,451600000.0,443000000.0,501300000.0
R&D Expenses,25000000.0,25100000.0,18600000.0,16300000.0,16800000.0,10200000.0,8600000.0,7900000.0,0.0,0.0,0.0
SG&A Expense,911600000.0,975200000.0,867400000.0,839700000.0,734100000.0,444400000.0,294400000.0,274500000.0,239500000.0,218800000.0,272700000.0
Operating Expenses,1097900000.0,1177700000.0,1045100000.0,1008600000.0,892600000.0,525400000.0,317600000.0,295000000.0,820200000.0,252200000.0,286100000.0
Operating Income,781000000.0,587500000.0,520300000.0,545700000.0,212700000.0,-207700000.0,107800000.0,139100000.0,-368600000.0,190800000.0,215200000.0
Interest Expense,322400000.0,387300000.0,314800000.0,306500000.0,287500000.0,183700000.0,85500000.0,60300000.0,51500000.0,51500000.0,58300000.0
Earnings before Tax,159100000.0,264700000.0,74400000.0,-30100000.0,-167300000.0,-426900000.0,22300000.0,80400000.0,-430600000.0,141500000.0,156900000.0
Income Tax Expense,-3900000.0,-204000000.0,26100000.0,-26800000.0,-52000000.0,-83700000.0,7100000.0,30500000.0,-6300000.0,49500000.0,55800000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,124700000.0,467300000.0,48300000.0,-3300000.0,-115300000.0,-343200000.0,15200000.0,49900000.0,-424300000.0,92000000.0,101100000.0
Preferred Dividends,3000000.0,10000000.0,13500000.0,25100000.0,17000000.0,15400000.0,-5400000.0,0.0,0.0,0.0,0.0
Net Income Com,124700000.0,467300000.0,48300000.0,-3300000.0,-115300000.0,-343200000.0,15200000.0,49900000.0,-424300000.0,92000000.0,101100000.0
EPS,1.72,6.87,0.51,-0.41,-2.33,-9.03,0.3,1.45,-12.33,2.67,
EPS Diluted,1.66,6.16,0.5,-0.41,-2.33,-9.03,0.3,1.45,-12.33,2.67,
Weighted Average Shs Out,70800000.0,66600000.0,67800000.0,68800000.0,56700000.0,39700000.0,32700000.0,34300000.0,34400000.0,,
Weighted Average Shs Out (Dil),75100000.0,75900000.0,69900000.0,68800000.0,56700000.0,39700000.0,33000000.0,34500000.0,34400000.0,34400000.0,
Dividend per Share,0.0,0.0,0.19313304721,0.209302325581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.315449472813,0.298344307358,0.30121703854,0.307830031034,0.252656942472,0.257641740285,0.410888695484,0.4472833455,0.4664,0.4445,0.4676
EBITDA Margin,0.204291422436,0.157562488014,0.155497722837,0.169730245882,0.112236994966,-0.0215254448177,0.178512716372,0.210970904161,-0.331,0.249,0.248
EBIT Margin,0.137473376635,0.0938918366042,0.0995637031651,0.108558128432,0.0457596488963,-0.0861432541164,0.104245237405,0.145062050266,-0.3916,0.1936,0.2007
Profit Margin,0.0219499744768,0.0746819663747,0.00924260400321,-0.000656481260444,-0.0248053009767,-0.142341669777,0.0146987718789,0.052038794452,-0.438,0.092,0.094
Free Cash Flow margin,0.0728908133988,0.0789969954612,0.0375636266218,0.0757738521525,0.0739426014371,0.0280369955622,0.0835509138381,0.117947648347,0.1331,0.1117,0.172
EBITDA,1160600000.0,985900000.0,812600000.0,853200000.0,521700000.0,-51900000.0,184600000.0,202300000.0,-320400000.0,248400000.0,265800000.0
EBIT,781000000.0,587500000.0,520300000.0,545700000.0,212700000.0,-207700000.0,107800000.0,139100000.0,-379100000.0,193000000.0,215200000.0
Consolidated Income,124700000.0,467300000.0,48300000.0,-3300000.0,-115300000.0,-343200000.0,15200000.0,49900000.0,-424300000.0,92000000.0,101100000.0
Earnings Before Tax Margin,0.0280051398497,0.0423032666368,0.0142370546136,-0.00598790483011,-0.0359924271761,-0.177056115466,0.0215646455855,0.083846073626,-0.4447,0.142,0.1463
Net Profit Margin,0.0219499744768,0.0746819663747,0.00924260400321,-0.000656481260444,-0.0248053009767,-0.142341669777,0.0146987718789,0.052038794452,-0.4382,0.0923,0.0943
