Date,2012-12-31,2011-12-31
Revenue,115904016.0,114357505.0
Revenue Growth,0.0135234762248442,0.0
Cost of Revenue,179137899.0,78607693.0
Gross Profit,-63233883.0,35749812.0
R&D Expenses,292651.0,995412.0
SG&A Expense,19653468.0,19068400.0
Operating Expenses,35216706.0,33337572.0
Operating Income,-98450589.0,2412240.0
Interest Expense,25327411.0,25104073.0
Earnings before Tax,-85771829.0,-23943739.0
Income Tax Expense,-34719589.0,-8098357.0
Net Income - Non-Controlling int,0.0,0.0
Net Income - Discontinued ops,0.0,0.0
Net Income,-91991355.0,-15845382.0
Preferred Dividends,0.0,0.0
Net Income Com,-91991355.0,-15845382.0
EPS,-2.08,-0.35
EPS Diluted,-2.08,-0.35
Weighted Average Shs Out,44147787.0,44788551.0
Weighted Average Shs Out (Dil),44147787.0,44788551.0
Dividend per Share,0.0,0.0
Gross Margin,-0.545571112911,0.312614480353
EBITDA Margin,-0.328681052777,0.539133072202
EBIT Margin,-0.849414820967,0.0210938495029
Profit Margin,-0.793685656242,-0.138560053404
Free Cash Flow margin,-0.41467224052,-0.138698898686
EBITDA,-38095454.0,61653913.0
EBIT,-98450589.0,2412240.0
Consolidated Income,-91991355.0,-15845382.0
Earnings Before Tax Margin,-0.740024651087,-0.209376192669
Net Profit Margin,-0.793685656242,-0.138560053404
