Date,2019-03-31,2018-03-31,2017-03-31,2017-02-28,2016-02-29,2015-02-28
Depreciation & Amortization,2125563.9098,2069713.4005,,1917557.2519,1770140.4287,1866506.7946
Stock-based compensation,782706.7669,719597.2115,,448854.9618,228381.3747,1241406.8745
Operating Cash Flow,-38771428.5714,-16656855.151,-5753796.9624,-4813587.649,-7998473.2824,-4858832.2247
Capital Expenditure,-526315.7895,-352439.969,-27977.6179,-1748194.5589,-1910687.0229,-203991.1308
Acquisitions and disposals,0.0,0.0,,0.0,0.0,0.0
Investment purchases and sales,-8887218.0451,-20139.4268,,7072519.084,6269770.8795,6132693.8449
Investing Cash flow,-9124812.0301,-318357.8621,6096722.6219,4765160.7585,5273282.4427,6082039.9113
Issuance (repayment) of debt,0.0,0.0,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,44287969.9248,8837335.3989,39968.0256,0.0,5287022.9008,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,44257142.8571,8835011.6189,36770.5835,4748558.0454,5273282.4427,-2217.2949
Effect of forex changes on cash,36090.2256,-19364.8335,,-44274.8092,47302.2912,127897.6819
Net cash flow / Change in cash,10750375.9398,-1199845.0813,,5760305.3435,1268292.6829,507593.9249
Free Cash Flow,-39297744.3609,-17009295.1201,,-9909160.3053,-5062823.3555,-5781774.5803
Net Cash/Marketcap,,,,,,
