Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,368459.0,182107.0,146143.0,322000.0
SG&A Expense,6618763.0,813179.0,264664.0,804000.0
Operating Expenses,6987222.0,995286.0,410807.0,835013.0
Operating Income,-6987222.0,-995286.0,-410807.0,-804000.0
Interest Expense,24431.0,144537.0,9643.0,-9643.0
Earnings before Tax,-11631378.0,-1139456.0,-420200.0,-818000.0
Income Tax Expense,0.0,0.0,0.0,
Net Income - Non-Controlling int,0.0,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,0.0,
Net Income,-11631378.0,-1139456.0,-420200.0,
Preferred Dividends,0.0,0.0,0.0,
Net Income Com,-11631378.0,-1139456.0,-420200.0,-818000.0
EPS,-2.44,-0.35,-0.13,-0.13
EPS Diluted,-2.44,-0.35,-0.13,-0.13
Weighted Average Shs Out,4759363.0,6574224.0,6538000.0,6538000.0
Weighted Average Shs Out (Dil),4759363.0,3264385.0,3258002.0,
Dividend per Share,0.0,0.0,0.0,
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,0.0,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,0.0,,,
Free Cash Flow margin,0.0,0.0,0.0,
EBITDA,-6633986.0,-994354.0,-409992.0,
EBIT,-6987222.0,-994919.0,-410557.0,-835013.0
Consolidated Income,-11631378.0,-1139456.0,-420200.0,
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,
