Date,2018-12-31,2017-12-31,2016-12-31
Revenue,67264000.0,40908000.0,21233000.0
Revenue Growth,0.644274958443336,0.926623651862667,
Cost of Revenue,3944000.0,1754000.0,
Gross Profit,63320000.0,39154000.0,16320000.0
R&D Expenses,0.0,0.0,
SG&A Expense,6638000.0,3935000.0,4571000.0
Operating Expenses,24089000.0,-82060000.0,
Operating Income,39231000.0,121214000.0,11120000.0
Interest Expense,7446000.0,556000.0,
Earnings before Tax,33142000.0,116620000.0,11298000.0
Income Tax Expense,-220000.0,1008000.0,-50000.0
Net Income - Non-Controlling int,0.0,0.0,
Net Income - Discontinued ops,0.0,0.0,
Net Income,33362000.0,115612000.0,
Preferred Dividends,0.0,0.0,
Net Income Com,33362000.0,115612000.0,11248000.0
EPS,0.7,2.43,0.24
EPS Diluted,0.7,2.43,0.24
Weighted Average Shs Out,48600000.0,48600000.0,48600000.0
Weighted Average Shs Out (Dil),,,
Dividend per Share,0.0,0.0,
Gross Margin,0.9414,0.9571,0.7686
EBITDA Margin,0.81,3.034,
EBIT Margin,0.6034,2.8644,
Profit Margin,0.496,2.826,
Free Cash Flow margin,-2.4494,0.921,
EBITDA,54503000.0,124131000.0,
EBIT,40588000.0,117176000.0,
Consolidated Income,33362000.0,115612000.0,
Earnings Before Tax Margin,0.4927,2.8508,0.5321
Net Profit Margin,0.496,2.8261,
