Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,116678000.0,187187000.0,259883000.0,
Short-term investments,606174000.0,0.0,0.0,
Cash and short-term investments,722852000.0,187187000.0,259883000.0,
Receivables,0.0,0.0,0.0,
Inventories,0.0,0.0,0.0,
Total current assets,722852000.0,324641000.0,386244000.0,
Property Plant & Equipment Net,75014000.0,77408000.0,86739000.0,
Goodwill and Intangible Assets,0.0,24336000.0,24854000.0,
Long-term investments,606174000.0,174000000.0,258000000.0,218000000.0
Tax assets,11672000.0,0.0,13488000.0,
Total non-current assets,4098724000.0,,,
Total assets,4821576000.0,4153995000.0,4071455000.0,3971000000.0
Payables,0.0,0.0,0.0,
Short-term debt,9644000.0,50540000.0,0.0,
Total current liabilities,9644000.0,3603130000.0,3526904000.0,
Long-term debt,9644000.0,121000000.0,120000000.0,88000000.0
Total debt,19288000.0,153976000.0,119939000.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,3783138000.0,3512014000.0,3443266000.0,
Total non-current liabilities,17508000.0,,,
Total liabilities,4271797000.0,3698653000.0,3622798000.0,
Other comprehensive income,242041000,1307000.0,3463000.0,
Retained earnings (deficit),191585000.0,145122000.0,137449000.0,131000000.0
Total shareholders equity,549779000.0,420351000.0,420093000.0,
Investments,1212348000.0,3753193000.0,3590183000.0,
Net Debt,-97390000.0,,,
Other Assets,0.0,,,
Other Liabilities,4244645000.0,3552590000.0,3526904000.0,
