Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,142322000.0,14075000.0,20230000.0,10677000.0
Short-term investments,325000.0,0.0,0.0,112000.0
Cash and short-term investments,142647000.0,14075000.0,20230000.0,10789000.0
Receivables,40287000.0,26909000.0,27027000.0,18313000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,207299000.0,61082000.0,62379000.0,38104000.0
Property Plant & Equipment Net,33373000.0,25394000.0,14782000.0,13690000.0
Goodwill and Intangible Assets,80671000.0,91556000.0,103848000.0,60754000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,107292000.0,0.0,0.0,
Total non-current assets,115633000.0,117730000.0,120135000.0,
Total assets,322932000.0,178812000.0,182514000.0,139535000.0
Payables,47064000.0,38164000.0,33482000.0,6682000.0
Short-term debt,116000.0,859000.0,3510000.0,451000.0
Total current liabilities,185673000.0,136862000.0,112771000.0,80210000.0
Long-term debt,17317000.0,38840000.0,21836000.0,19639000.0
Total debt,17433000.0,39699000.0,25346000.0,
Deferred revenue,125260000.0,92231000.0,72480000.0,
Tax Liabilities,1827000.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,27706000.0,64621000.0,41983000.0,
Total liabilities,213379000.0,201483000.0,154754000.0,119665000.0
Other comprehensive income,599493000,338000.0,-1468000.0,
Retained earnings (deficit),-487602000.0,-412052000.0,-347816000.0,-269950000.0
Total shareholders equity,109553000.0,-393592000.0,-343161000.0,-263770000.0
Investments,325000.0,0.0,0.0,0.0
Net Debt,-124889000.0,25624000.0,5116000.0,
Other Assets,0.0,20098000.0,15122000.0,
Other Liabilities,0.0,97839000.0,75779000.0,73077000.0
