Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,557000000.0,531000000.0,464000000.0,414700000.0,409300000.0,384600000.0,336900000.0,295800000.0,294400000.0,263700000.0,254000000.0
Stock-based compensation,243000000.0,236000000.0,219000000.0,183500000.0,165000000.0,112400000.0,91900000.0,66900000.0,45100000.0,46200000.0,50100000.0
Operating Cash Flow,2517000000.0,2573000000.0,1800000000.0,1788700000.0,1943300000.0,1535200000.0,1226300000.0,1126700000.0,1027000000.0,956700000.0,696000000.0
Capital Expenditure,744000000.0,629000000.0,504000000.0,525300000.0,473000000.0,-510200000.0,-461000000.0,-420700000.0,-351000000.0,-270600000.0,-279800000.0
Acquisitions and disposals,-0.0,-11000000.0,-1681000000.0,-101300000.0,-241000000.0,-9200000.0,-8700000.0,-7600000.0,-256100000.0,-10700000.0,-68500000.0
Investment purchases and sales,0.0,-478000000.0,-1267000000.0,-2016200000.0,-1207200000.0,7800000.0,4200000.0,0.0,200000.0,-100000.0,8800000.0
Investing Cash flow,462000000.0,-369000000.0,-2214000000.0,-1269300000.0,-1616200000.0,-511600000.0,-465500000.0,-428300000.0,-606900000.0,-281400000.0,-339500000.0
Issuance (repayment) of debt,172000000.0,10000000.0,141000000.0,8000000.0,-5200000.0,-6700000.0,54600000.0,67500000.0,-16100000.0,-234700000.0,194100000.0
Issuance (buybacks) of shares,-1555000000.0,-759000000.0,-413000000.0,-889900000.0,-982800000.0,-582400000.0,-296600000.0,-501900000.0,-240500000.0,-61700000.0,47000000.0
Dividend payments,-609000000.0,-546000000.0,-486000000.0,-422500000.0,-349900000.0,-301800000.0,-419200000.0,-204000000.0,-148000000.0,-109100000.0,-108400000.0
Financing Cash Flow,-2173000000.0,-1172000000.0,630000000.0,-604900000.0,-894800000.0,-856900000.0,-611500000.0,-585100000.0,-313100000.0,-406100000.0,125800000.0
Effect of forex changes on cash,-11000000.0,13000000.0,6000000.0,-21800000.0,-40000000.0,-33300000.0,-1300000.0,-18600000.0,25300000.0,-13000000.0,-19500000.0
Net cash flow / Change in cash,806000000.0,1045000000.0,222000000.0,-107300000.0,-607700000.0,133400000.0,148000000.0,94700000.0,132300000.0,256200000.0,462800000.0
Free Cash Flow,1773000000.0,1944000000.0,1296000000.0,1263400000.0,1470300000.0,1025000000.0,765300000.0,706000000.0,676000000.0,686100000.0,416200000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0101,0.0058,0.0028,0.0017,-0.0097,-0.0867
