Date,2018-12-31,2017-12-31,2016-12-31
Revenue,90639000.0,49842000.0,25249000.0
Revenue Growth,0.818526543878657,0.974018773020714,
Cost of Revenue,43210000.0,31618000.0,22124000.0
Gross Profit,47429000.0,18224000.0,3125000.0
R&D Expenses,50714000.0,25562000.0,10859000.0
SG&A Expense,89657000.0,69274000.0,36113000.0
Operating Expenses,140371000.0,94836000.0,46972000.0
Operating Income,-92942000.0,-76612000.0,-43847000.0
Interest Expense,1251000.0,2702000.0,3018000.0
Earnings before Tax,-84225000.0,-83214000.0,-46133000.0
Income Tax Expense,38000.0,7000.0,6000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-85063000.0,-83221000.0,-46139000.0
Preferred Dividends,1100000.0,5774000.0,0.0
Net Income Com,-85063000.0,-88995000.0,-46139000.0
EPS,-2.8,-7.07,-3.53
EPS Diluted,-2.8,-7.07,-3.53
Weighted Average Shs Out,30403000.0,83557281.0,83557000.0
Weighted Average Shs Out (Dil),30403000.0,12582000.0,13053000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.523273646002,0.3656,0.1238
EBITDA Margin,-0.942133077373,-1.511,-1.561
EBIT Margin,-1.02540848862,-1.6153,-1.7076
Profit Margin,-0.938481227728,-1.786,-1.827
Free Cash Flow margin,-1.01929632939,-1.5833,-1.5239
EBITDA,-85394000.0,-75306000.0,-39422000.0
EBIT,-92942000.0,-80512000.0,-43115000.0
Consolidated Income,-85063000.0,-83221000.0,-46139000.0
Earnings Before Tax Margin,-0.929235759441,-1.6696,-1.8271
Net Profit Margin,-0.938481227728,-1.6697,-1.8274
