Date,2017-12-31,2017-12,2016-12-31,2016-12,2015-12-31,2015-12,2014-12-31,2014-12,2013-12-31,2013-12,2012-12-31,2011-12-31
Revenue,70000.0,0000000.0,70000.0,0000000.0,70000.0,0000000.0,70353483.0,70000000.0,64870919.0,65000000.0,191023.0,0.0
Revenue Growth,1,-1,1,-1,1,-1,0.00504975714285714,0.0790659524956013,-0.00198586153846154,339.273160823566,0.0,0.0
Cost of Revenue,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Profit,0.0,0000000.0,0.0,0000000.0,0.0,0000000.0,0.0,70000000.0,0.0,65000000.0,0.0,0.0
R&D Expenses,25866845.0,26000000.0,27492185.0,27000000.0,26309475.0,26000000.0,41649389.0,42000000.0,57898971.0,58000000.0,28827746.0,0.0
SG&A Expense,13769853.0,14000000.0,17298139.0,17000000.0,15733462.0,16000000.0,23677366.0,24000000.0,25313731.0,25000000.0,10000000.0,0.0
Operating Expenses,56176045.0,40000000.0,44790324.0,45000000.0,42042937.0,42000000.0,65326755.0,65000000.0,83212702.0,83000000.0,38827746.0,0.0
Operating Income,-56106045.0,-40000000.0,-44720324.0,-45000000.0,-41972937.0,-42000000.0,5026728.0,5000000.0,-18341783.0,-18000000.0,-38636723.0,0.0
Interest Expense,0.0,000000.0,0.0,000000.0,0.0,000000.0,1189.0,0000000.0,2458.0,0000000.0,1987873.0,0.0
Earnings before Tax,0.0,-55000000.0,0.0,-44000000.0,0.0,-41000000.0,0.0,5000000.0,0.0,-18000000.0,0.0,0.0
Income Tax Expense,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Non-Controlling int,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income - Discontinued ops,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income,-55064150.0,-55000000.0,-43887573.0,-44000000.0,-41269749.0,-41000000.0,5459477.0,5000000.0,-18032438.0,-18000000.0,-40531613.0,0.0
Preferred Dividends,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Net Income Com,-55064150.0,-55000000.0,-43887573.0,-44000000.0,-41269749.0,-41000000.0,5459477.0,5000000.0,-18032438.0,-18000000.0,-40531613.0,0.0
EPS,-1.25,-1.25,-1.04,-1.04,-0.98,-0.98,0.14,0.14,-0.5,-0.50,-1.4,0.0
EPS Diluted,-1.25,-1.25,-1.04,-1.04,-0.98,-0.98,0.13,0.13,-0.5,-0.50,-1.4,0.0
Weighted Average Shs Out,43900257.0,44000000.0,42210643.0,42000000.0,41939504.0,42000000.0,40242352.0,40000000.0,36036996.0,36000000.0,29003991.0,0.0
Weighted Average Shs Out (Dil),43900257.0,44000000.0,42210643.0,42000000.0,41939504.0,42000000.0,41758101.0,42000000.0,36036996.0,36000000.0,29003991.0,0.0
Dividend per Share,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
Gross Margin,0.0,,0.0,,0.0,,0.0,1,0.0,1,0.0,0.0
EBITDA Margin,-788.333928571,,-625.721642857,,-586.9461,,0.0836317229667,0.085714285714286,-0.272341725265,-0.26153846153846,-200.887877376,0.0
EBIT Margin,-801.514928571,,-638.861771429,,-599.613385714,,0.0714495968878,0.071428571428571,-0.282742764905,-0.27692307692308,-202.262151678,0.0
Profit Margin,-786.630714286,,-626.965328571,,-589.567842857,,0.0776006640638,0.071428571428571,-0.277974141233,-0.27692307692308,-212.181847212,0.0
Free Cash Flow margin,-482.015842857,,-505.208485714,,-465.139157143,,-0.621255837469,,-0.800178643993,,-182.279542254,0.0
EBITDA,-55183375.0,-39000000.0,-43800515.0,-44000000.0,-41086227.0,-41000000.0,5883783.0,6000000.0,-17667058.0,-17000000.0,-38374205.0,0.0
EBIT,-56106045.0,-55000000,-44720324.0,-44000000,-41972937.0,-41000000,5026728.0,5000000,-18341783.0,-18000000,-38636723.0,0.0
Consolidated Income,-55064150.0,-55000000.0,-43887573.0,-44000000.0,-41269749.0,-41000000.0,5459477.0,5000000.0,-18032438.0,-18000000.0,-40531613.0,0.0
Earnings Before Tax Margin,0.0,,0.0,,0.0,,0.0,0.071428571428571,0.0,-0.27692307692308,0.0,0.0
Net Profit Margin,-786.630714286,,-626.965328571,,-589.567842857,,0.0776006640638,0.071428571428571,-0.277974141233,-0.27692307692308,-212.181847212,0.0
