Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,7476000000.0,8514000000.0,8618000000.0,10782200000.0,11341200000.0,11070900000.0,8758500000.0,9615300000.0,9718800000.0
Revenue Growth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0106494628966539,
Cost of Revenue,2583000000.0,3045000000.0,3030000000.0,5471000000.0,4536800000.0,3946700000.0,2409400000.0,4861600000.0,5742000000.0
Gross Profit,4893000000.0,5469000000.0,5588000000.0,5311200000.0,6804400000.0,7124200000.0,6349100000.0,4753700000.0,3976800000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155000000.0,3030800000.0
Operating Expenses,2746000000.0,2691000000.0,2654000000.0,2937300000.0,3103000000.0,3561700000.0,2686700000.0,3887600000.0,3491300000.0
Operating Income,560000000.0,875000000.0,528000000.0,-613400000.0,584500000.0,785200000.0,600500000.0,866100000.0,485500000.0
Interest Expense,176000000.0,221000000.0,184000000.0,288000000.0,196500000.0,189700000.0,184800000.0,260100000.0,207700000.0
Earnings before Tax,560000000.0,555000000.0,528000000.0,-613400000.0,584500000.0,785200000.0,-1071000000.0,467800000.0,86900000.0
Income Tax Expense,-205000000.0,55000000.0,740000000.0,-214700000.0,45900000.0,-1752200000.0,-32500000.0,-5200000.0,175000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138200000.0,190900000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-351000000.0,875000000.0,-2992000000.0,-428000000.0,408300000.0,2299700000.0,600500000.0,473000000.0,-88100000.0
Preferred Dividends,28000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-351000000.0,875000000.0,-2992000000.0,-428000000.0,408300000.0,2299700000.0,600500000.0,473000000.0,-88100000.0
EPS,-2.69,5.36,-16.25,-2.13,1.8,9.02,2.38,2.06,-0.38
EPS Diluted,-2.58,5.2,-16.25,-2.13,1.8,9.02,2.38,2.06,-0.38
Weighted Average Shs Out,141000000.0,163200000.0,184100000.0,200800000.0,225400000.0,253100000.0,250600000.0,,
Weighted Average Shs Out (Dil),147000000.0,168200000.0,184100000.0,200800000.0,227400000.0,255100000.0,251800000.0,,
Dividend per Share,0.299319727891,0.0356718192628,0.0434546442151,0.0398406374502,0.0395778364116,0.0395923167385,0.0206513105639,0.0,0.0
Gross Margin,0.654494382022,0.642353770261,0.648410304015,0.492589638478,0.599971784291,0.643506851295,0.724907232974,0.4944,0.4092
EBITDA Margin,0.102327447833,0.146229739253,0.1232304479,0.00853258147688,0.123188022431,0.115546161559,0.134886110635,0.085,0.04
EBIT Margin,0.0749063670412,0.102771905097,0.06126711534,-0.0568900595426,0.0515377561457,0.0709246764039,0.0685619683736,0.0757,0.0303
Profit Margin,-0.0469502407705,0.102771905097,-0.34718032026,-0.0396950529577,0.0360014813247,0.207724755892,0.0685619683736,0.049,-0.009
Free Cash Flow margin,0.175227394329,0.219403335682,0.1831051288,0.326399065126,0.280887384051,0.324806474632,0.367951133185,0.3383,0.4449
EBITDA,765000000.0,1245000000.0,1062000000.0,92000000.0,1397100000.0,1279200000.0,1181400000.0,818400000.0,390600000.0
EBIT,560000000.0,875000000.0,528000000.0,-613400000.0,584500000.0,785200000.0,600500000.0,727900000.0,294600000.0
Consolidated Income,-351000000.0,875000000.0,-2992000000.0,-428000000.0,408300000.0,2299700000.0,600500000.0,611200000.0,102800000.0
Earnings Before Tax Margin,0.0749063670412,0.0651867512333,0.06126711534,-0.0568900595426,0.0515377561457,0.0709246764039,-0.122281212536,0.0487,0.0089
Net Profit Margin,-0.0469502407705,0.102771905097,-0.34718032026,-0.0396950529577,0.0360014813247,0.207724755892,0.0685619683736,0.0492,-0.0091
