Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,9950000.0,65000.0,226000.0,0.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,9950000.0,65000.0,226000.0,0.0
Receivables,2265000.0,1650000.0,694000.0,518000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,13149000.0,2274000.0,1701000.0,1348000.0
Property Plant & Equipment Net,852000.0,1091000.0,848000.0,824000.0
Goodwill and Intangible Assets,25198000.0,20580000.0,14709000.0,5227000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,1792000.0,0.0,0.0,
Total non-current assets,26678000.0,22851000.0,17007000.0,
Total assets,39827000.0,25125000.0,18708000.0,12937000.0
Payables,2246000.0,2578000.0,921000.0,228000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,2272000.0,7389000.0,3491000.0,1023000.0
Long-term debt,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,
Deferred revenue,26000.0,33000.0,80000.0,
Tax Liabilities,0.0,0.0,0.0,
Deposit Liabilities,0.0,0.0,0.0,
Total non-current liabilities,1792000.0,0.0,0.0,
Total liabilities,3549000.0,7389000.0,3491000.0,1023000.0
Other comprehensive income,41052000,0.0,0.0,
Retained earnings (deficit),-4784000.0,0.0,15217000.0,11914000.0
Total shareholders equity,36278000.0,17736000.0,15217000.0,11914000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-9950000.0,-65000.0,-226000.0,
Other Assets,0.0,559000.0,781000.0,
Other Liabilities,0.0,4811000.0,2570000.0,795000.0
