Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,10412000000.0,9739000000.0,6878000000.0,5737619000.0,5459998000.0,5099545000.0,4865513000.0,4327748000.0,3924020000.0
Revenue Growth,0.0691036040661259,0.415963943006688,0.198755093358412,0.0508463556213757,0.0706833648884361,0.0481001694990847,0.124259776678309,0.102886325757769,
Cost of Revenue,6746000000.0,4622000000.0,3236000000.0,2725586000.0,2684106000.0,2471426000.0,3632582000.0,3185787000.0,2804837000.0
Gross Profit,2210000000.0,2080000000.0,-136000000.0,3012033000.0,2775892000.0,2628119000.0,1232931000.0,1141961000.0,1119183000.0
R&D Expenses,0.0,0.0,0.0,3337000.0,5791000.0,4955000.0,0.0,0.0,0.0
SG&A Expense,1716000000.0,1605000000.0,1011000000.0,920985000.0,882338000.0,860510000.0,817755000.0,762299000.0,698406000.0
Operating Expenses,1716000000.0,1605000000.0,1011000000.0,924322000.0,888129000.0,865465000.0,836496000.0,796710000.0,724178000.0
Operating Income,741000000.0,719000000.0,642000000.0,646612000.0,590390000.0,462333000.0,396435000.0,345251000.0,395005000.0
Interest Expense,414000000.0,346000000.0,144000000.0,101792000.0,-100589000.0,123508000.0,134371000.0,109065000.0,141430000.0
Earnings before Tax,8000000.0,1951000000.0,-345000000.0,331514000.0,297789000.0,218520000.0,270910000.0,256877000.0,238178000.0
Income Tax Expense,59000000.0,-987000000.0,345000000.0,158989000.0,150056000.0,95965000.0,93364000.0,15105000.0,77582000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,-915000.0,-1445000.0,4659000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,259000000.0,1309000000.0,115000000.0,387205000.0,356383000.0,226591000.0,177546000.0,241772000.0,160596000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,259000000.0,1309000000.0,115000000.0,387205000.0,356383000.0,226591000.0,177546000.0,241772000.0,160596000.0
EPS,1.27,6.01,0.77,3.15,2.78,1.83,1.53,2.08,1.38
EPS Diluted,1.24,5.88,0.76,3.08,2.72,1.77,1.51,2.05,1.36
Weighted Average Shs Out,203700000.0,217800000.0,149100000.0,123038000.0,127994000.0,124147000.0,,,
Weighted Average Shs Out (Dil),208200000.0,222600000.0,152000000.0,125630000.0,131083000.0,127862000.0,115710000.0,116232000.0,116418000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,2.25477467895,0.0,0.0,0.0
Gross Margin,0.21225509028,0.213574288941,-0.0197731898808,0.524962183791,0.508405314434,0.515363429482,0.2534,0.2639,0.2852
EBITDA Margin,0.181809450634,0.178868466988,0.14015702239,0.137932651157,0.131518546344,0.11602250789,0.103,0.106,0.118
EBIT Margin,0.0711678832117,0.07382688161,0.0933410875254,0.112696921842,0.108130076238,0.0906616178502,0.0833,0.0846,0.0967
Profit Margin,0.0248751440645,0.134408050108,0.0167199767374,0.0674853105443,0.0652716356306,0.0444335720148,0.036,0.056,0.041
Free Cash Flow margin,0.0763542066846,0.0617106479105,0.101192207037,0.0829073871932,0.0790758531413,0.0779226381962,0.0549,0.0204,0.0766
EBITDA,1893000000.0,1742000000.0,964000000.0,791405000.0,718091000.0,591662000.0,503569000.0,457946000.0,463825000.0
EBIT,741000000.0,719000000.0,642000000.0,646612000.0,590390000.0,462333000.0,405281000.0,365942000.0,379608000.0
Consolidated Income,259000000.0,1309000000.0,115000000.0,387205000.0,356383000.0,226591000.0,176631000.0,240327000.0,165255000.0
Earnings Before Tax Margin,0.00076834421821,0.200328575829,-0.0501599302123,0.0577790194853,0.0545401298682,0.0428508817944,0.0557,0.0594,0.0607
Net Profit Margin,0.0248751440645,0.134408050108,0.0167199767374,0.0674853105443,0.0652716356306,0.0444335720148,0.0365,0.0559,0.0409
