Date,2019-02-03,2018-02-04,2017-01-29,2016-01-31
Cash and cash equivalents,49070952.0,9175951.0,878696.0,209000.0
Short-term investments,0.0,0.0,0.0,504090.0
Cash and short-term investments,49070952.0,9175951.0,878696.0,713090.0
Receivables,0.0,2805186.0,1008515.0,1189000.0
Inventories,26154314.0,11641482.0,9433019.0,8388000.0
Total current assets,85114262.0,29685565.0,13218456.0,12373000.0
Property Plant & Equipment Net,18595079.0,11037289.0,6593531.0,4742000.0
Goodwill and Intangible Assets,1085893.0,669932.0,715379.0,548263.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,
Total non-current assets,19900043.0,11755370.0,7501564.0,
Total assets,105014305.0,41440935.0,20720020.0,17819000.0
Payables,16836816.0,12695954.0,7102029.0,7733000.0
Short-term debt,0.0,405.0,194530.0,0.0
Total current liabilities,24618619.0,16739010.0,9867747.0,11523000.0
Long-term debt,31373.0,0.0,3098777.0,3177000.0
Total debt,31373.0,405.0,3293307.0,
Deferred revenue,0.0,0.0,0.0,
Tax Liabilities,750922.0,894882.0,489009.0,
Deposit Liabilities,1059957.0,909236.0,695398.0,
Total non-current liabilities,1625552.0,1063472.0,3802420.0,
Total liabilities,26244171.0,17802482.0,13670167.0,15187000.0
Other comprehensive income,141727807,0.0,0.0,
Retained earnings (deficit),-62957809.0,-56253453.0,-50751655.0,-43877000.0
Total shareholders equity,78770134.0,23638453.0,7049853.0,2632000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-49039579.0,-9175546.0,2414611.0,
Other Assets,0.0,6062946.0,1898226.0,
Other Liabilities,0.0,4042651.0,2571188.0,3790000.0
