Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,15072000000.0,7890000.0,5396000.0,6000000.0,8548000.0,10168000.0,0.0
Revenue Growth,1909.26615969582,0.462194217939214,-0.100666666666667,-0.298081422554984,-0.159323367427223,0.0,0.0
Cost of Revenue,0.0,0.0,0.0,-1115000.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,7115000.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,14457000.0,7043000.0,20940000.0,6526000.0,5665000.0,0.0
Operating Expenses,0.0,14457000.0,7043000.0,20940000.0,6526000.0,9830000.0,0.0
Operating Income,0.0,-2483000.0,78000.0,-15057000.0,3070000.0,338000.0,-15800000.0
Interest Expense,0.0,1788000.0,2616000.0,3702000.0,22225000.0,14897000.0,0.0
Earnings before Tax,0.0,25882000.0,201700000.0,-61833000.0,3070000.0,338000.0,0.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,0.0,25882000.0,201700000.0,-61833000.0,3070000.0,338000.0,-15800000.0
Preferred Dividends,0.0,18050000.0,18000000.0,17748000.0,9455000.0,0.0,0.0
Net Income Com,0.0,25882000.0,201700000.0,-61833000.0,3070000.0,338000.0,-15800000.0
EPS,0.0,0.01,0.33,-0.39,-0.03,0.0,0.0
EPS Diluted,0.0,0.01,0.3,-0.39,-0.03,0.0,0.0
Weighted Average Shs Out,0.0,202595288.0,202270887.0,204776405.0,202208619.0,200304068.0,0.0
Weighted Average Shs Out (Dil),0.0,212660917.0,235406360.0,204776405.0,200869928.0,200304068.0,0.0
Dividend per Share,0.0,0.0848769028867,0.0764635246049,0.0830076101785,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,1.18583333333,0.0,0.0,0.0
EBITDA Margin,0.0,-0.3,0.0565233506301,-2.41383333333,0.553696771175,0.260326514555,0.0
EBIT Margin,0.0,-0.314702154626,0.0144551519644,-2.5095,0.359148338793,0.0332415420928,0.0
Profit Margin,0.0,3.28035487959,37.3795404003,-10.3055,0.359148338793,0.0332415420928,0.0
Free Cash Flow margin,0.0,-0.813307984791,-1.56486286138,-97.1955,-3.92852129153,-2.48790322581,0.0
EBITDA,0.0,-2367000.0,305000.0,-14483000.0,4733000.0,2647000.0,-15800000.0
EBIT,0.0,-2483000.0,78000.0,-15057000.0,3070000.0,338000.0,-15800000.0
Consolidated Income,0.0,25882000.0,201700000.0,-61833000.0,3070000.0,338000.0,-15800000.0
Earnings Before Tax Margin,0.0,3.28035487959,37.3795404003,-10.3055,0.359148338793,0.0332415420928,0.0
Net Profit Margin,0.0,3.28035487959,37.3795404003,-10.3055,0.359148338793,0.0332415420928,0.0
