Date,2019-06-30,2018-06-30,2017-06-30
Revenue,915000000.0,435000000.0,218600000.0
Revenue Growth,1.10344827586207,0.989935956084172,
Cost of Revenue,531400000.0,245400000.0,144700000.0
Gross Profit,383600000.0,189600000.0,73900000.0
R&D Expenses,54800000.0,23400000.0,13000000.0
SG&A Expense,531000000.0,213800000.0,131600000.0
Operating Expenses,585800000.0,237200000.0,144600000.0
Operating Income,-202200000.0,-47600000.0,-70700000.0
Interest Expense,-7000000.0,300000.0,300000.0
Earnings before Tax,-245600000.0,-47800000.0,-163400000.0
Income Tax Expense,100000.0,100000.0,0.0
Net Income - Non-Controlling int,50100000.0,0.0,92300000.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-245700000.0,-47900000.0,-163400000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,-245700000.0,-47900000.0,-163400000.0
EPS,-10.72,-2.18,-5.97
EPS Diluted,-10.72,-2.18,-5.97
Weighted Average Shs Out,279578596.0,,
Weighted Average Shs Out (Dil),22911764.0,21934228.0,27379789.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.4192,0.4359,0.3381
EBITDA Margin,-0.252,-0.094,-0.729
EBIT Margin,-0.2761,-0.1092,-0.7461
Profit Margin,-0.269,-0.11,-0.747
Free Cash Flow margin,-0.2094,0.0499,-0.1317
EBITDA,-230900000.0,-40900000.0,-159400000.0
EBIT,-252600000.0,-47500000.0,-163100000.0
Consolidated Income,-195600000.0,-47900000.0,-71100000.0
Earnings Before Tax Margin,-0.2684,-0.1099,-0.7475
Net Profit Margin,-0.2685,-0.1101,-0.7475
