Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143940000.0,137062000.0
Stock-based compensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Cash Flow,833733000.0,950707000.0,790507000.0,514938000.0,591044000.0,651713000.0,650206000.0,571345000.0,623403000.0,371353000.0
Capital Expenditure,-244632000.0,-141915000.0,-126904000.0,-110927000.0,-111987000.0,-386279000.0,-447934000.0,-496933000.0,-334564000.0,-349865000.0
Acquisitions and disposals,-19989000.0,-38088000.0,-45000000.0,-59000.0,9223000.0,-69000.0,764000.0,827000.0,-3500000.0,-3580000.0
Investment purchases and sales,8611000.0,2169000.0,4182000.0,7935000.0,0.0,0.0,0.0,0.0,101754000.0,-154046000.0
Investing Cash flow,-187004000.0,-248067000.0,162386000.0,-69805000.0,-311364000.0,-487385000.0,-562885000.0,516228000.0,-236809000.0,-507491000.0
Issuance (repayment) of debt,163039000.0,-37987000.0,-417000000.0,-53000000.0,-438561000.0,743515000.0,513004000.0,730000000.0,-68540000.0,558139000.0
Issuance (buybacks) of shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dividend payments,-550352000.0,-373933000.0,-399410000.0,-127343000.0,-379044.0,-279668000.0,-334762000.0,-277334000.0,-175539000.0,-345646000.0
Financing Cash Flow,-387313000.0,-411920000.0,-816410000.0,-180343000.0,-388035.0,-2285000.0,-197697000.0,-105196000.0,-254235000.0,202492000.0
Effect of forex changes on cash,-24894000.0,17484000.0,7772000.0,-4476000.0,-13701.0,-9774000.0,-10263000.0,-29581000.0,21535000.0,25709000.0
Net cash flow / Change in cash,-74372000.0,115769000.0,-12590000.0,172693000.0,-122056.0,152269000.0,-120639000.0,-79660000.0,149013000.0,92063000.0
Free Cash Flow,589101000.0,808792000.0,663603000.0,404011000.0,479057000.0,265434000.0,202272000.0,74412000.0,288839000.0,21488000.0
Net Cash/Marketcap,-0.2062,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148,-0.1148
