Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,106486000.0,148666000.0,195314000.0,170998000.0,113999000.0,26933000.0
Stock-based compensation,0.0,214000.0,0.0,0.0,0.0,0.0
Operating Cash Flow,121077000.0,61511000.0,99299000.0,69502000.0,46611000.0,42532000.0
Capital Expenditure,0.0,0.0,0.0,0.0,8538000.0,-3502000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-1249167000.0
Investment purchases and sales,0.0,0.0,-31497000.0,-21628000.0,-4855000.0,-505000.0
Investing Cash flow,118089000.0,326766000.0,-279000.0,-1277278000.0,-331858000.0,-1253174000.0
Issuance (repayment) of debt,-27080000.0,-0.0,-0.0,-13065000.0,-2557000.0,863138000.0
Issuance (buybacks) of shares,0.0,0.0,-30913000.0,266296000.0,-226377000.0,0.0
Dividend payments,-64081000.0,-85432000.0,-85412000.0,-70318000.0,-0.0,0.0
Financing Cash Flow,-166744000.0,-308998000.0,-157853000.0,1098280000.0,481231000.0,1231315000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,72422000.0,137327000.0,-58833000.0,-109496000.0,195984000.0,20673000.0
Free Cash Flow,121077000.0,61511000.0,99299000.0,69502000.0,38073000.0,39030000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,-2.9636
