date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-619000000.0,-157700000.0,-294200000.0,-183200000.0,-21900000.0
,depreciationAndAmortization,143300000.0,162900000.0,177200000.0,155800000.0,123200000.0
,deferredIncomeTax,152800000.0,-30000000.0,1700000.0,22600000.0,-6200000.0
,stockBasedCompensation,10400000.0,8100000.0,17200000.0,6800000.0,6400000.0
,changeInWorkingCapital,47700000.0,81100000.0,-137500000.0,-204500000.0,63500000.0
,accountsReceivables,76700000.0,9300000.0,-300000.0,-9900000.0,-59500000.0
,inventory,-8400000.0,74500000.0,-36400000.0,-63000000.0,74500000.0
,accountsPayables,-53100000.0,-73200000.0,1600000.0,26800000.0,-12600000.0
,otherWorkingCapital,202200000.0,154500000.0,73400000.0,210900000.0,415400000.0
,otherNonCashItems,167500000.0,-132700000.0,64800000.0,63200000.0,-48100000.0
,netCashProvidedByOperatingActivites,-97300000.0,-68300000.0,-170800000.0,-139300000.0,116900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-1029000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-10300000.0,2100000.0,-57200000.0,-108300000.0,-58500000.0
,netCashUsedForInvestingActivites,-10300000.0,2100000.0,-57200000.0,-108300000.0,-1087500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-457800000.0,-80600000.0,-18000000.0,-18000000.0,-1341100000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,-2700000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,560300000.0,164900000.0,251100000.0,154900000.0,2176900000.0
,netCashUsedProvidedByFinancingActivities,102500000.0,84300000.0,233100000.0,136900000.0,833100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3100000.0,-1100000.0,-5000000.0,11300000.0,-2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2000000.0,17000000.0,100000.0,-99400000.0,-140100000.0
,cashAtEndOfPeriod,102500000.0,104500000.0,87500000.0,87400000.0,186800000.0
,cashAtBeginningOfPeriod,104500000.0,87500000.0,87400000.0,186800000.0,326900000.0
,operatingCashFlow,-97300000.0,-68300000.0,-170800000.0,-139300000.0,116900000.0
,capitalExpenditure,-10300000.0,-29000000.0,-57200000.0,-108300000.0,-59300000.0
,freeCashFlow,-107600000.0,-97300000.0,-228000000.0,-247600000.0,57600000.0
