date,,2020-03-28_FY,2019-03-30_FY,2018-06-30_FY,2018-03-31_FY,2017-04-01_FY,2016-04-02_FY,2015-03-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,221726000.0,133125000.0,0.0,-40288000.0,-16558000.0,-28845000.0,196303000.0
,depreciationAndAmortization,468931000.0,663097000.0,0.0,714215000.0,704577000.0,674951000.0,216988000.0
,deferredIncomeTax,-11099000.0,-70169000.0,-0.0,-32248000.0,-28027000.0,-12189000.0,-109970000.0
,stockBasedCompensation,76000000.0,71600000.0,0.0,68158000.0,88845000.0,139516000.0,64941000.0
,changeInWorkingCapital,-97728000.0,284885000.0,-438184000.0,359749000.0,-92632000.0,-39386000.0,857395000.0
,accountsReceivables,21029000.0,-32119000.0,0.0,12906000.0,-36873000.0,36682000.0,-30369000.0
,inventory,10252000.0,-39590000.0,0.0,-41887000.0,-6442000.0,-84116000.0,10423000.0
,accountsPayables,15425000.0,15167000.0,0.0,38952000.0,-1035000.0,-461000.0,-30107000.0
,otherWorkingCapital,1151499000.0,1249227000.0,964342000.0,1402526000.0,1042777000.0,1135409000.0,1174795000.0
,otherNonCashItems,61244000.0,180393000.0,0.0,1858000.0,95931000.0,135702000.0,60539000.0
,netCashProvidedByOperatingActivites,945646000.0,810364000.0,0.0,852520000.0,776820000.0,687927000.0,305624000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-164104000.0,-220937000.0,-270000000.0,-270000000.0,-552702000.0,-315624000.0,-169862000.0
,acquisitionsNet,-946043000.0,0.0,-0.0,0.0,-118133000.0,0.0,224324000.0
,purchasesOfInvestments,-515131000.0,-770806000.0,-0.0,0.0,-209357000.0,-1325009000.0,-50874000.0
,salesMaturitiesOfInvestments,1950000.0,133132000.0,0.0,0.0,186793000.0,390009000.0,261185000.0
,otherInvestingActivites,519536000.0,744189000.0,334384000.0,-7574000.0,389705000.0,1361919000.0,-67530000.0
,netCashUsedForInvestingActivites,-1105742000.0,-247554000.0,334384000.0,-277409000.0,-490487000.0,-278714000.0,-63942000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,55513000.0,-1050680000.0,-0.0,-107729000.0,52656000.0,-175000000.0,-87503000.0
,commonStockIssued,50198000.0,41289000.0,0.0,57412000.0,59148000.0,51875000.0,46072000.0
,commonStockRepurchased,-464933000.0,-596785000.0,-334039000.0,-219907000.0,-150209000.0,-1248134000.0,-4802000.0
,dividendsPaid,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,680690000.0,912090000.0,334039000.0,-26624000.0,43711000.0,1192157000.0,25479000.0
,netCashUsedProvidedByFinancingActivities,165559000.0,-776664000.0,0.0,-196848000.0,-165646000.0,-282852000.0,-112898000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1233000.0,-1166000.0,0.0,2360000.0,-1105000.0,-294000.0,-868000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4230000.0,-215020000.0,334384000.0,380623000.0,119582000.0,126067000.0,127916000.0
,cashAtEndOfPeriod,715265000.0,711017000.0,334384000.0,926402000.0,545463000.0,425881000.0,299816000.0
,cashAtBeginningOfPeriod,711035000.0,926037000.0,0.0,545779000.0,425881000.0,299814000.0,171900000.0
,operatingCashFlow,945646000.0,810364000.0,0.0,852520000.0,776820000.0,687927000.0,305624000.0
,capitalExpenditure,-164104000.0,-220937000.0,0.0,-269835000.0,-552702000.0,-315624000.0,-169862000.0
,freeCashFlow,781542000.0,589427000.0,0.0,582685000.0,224118000.0,372303000.0,134662000.0
