date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,1974800000.0,1321659000.0,907208000.0,861390000.0,741420000.0,764717000.0,690410000.0,873266000.0,1281267000.0
,costOfRevenue,811800000.0,524089000.0,304658000.0,258971000.0,238546000.0,235985000.0,213570000.0,248358000.0,352169000.0
,grossProfit,1163000000.0,797570000.0,602550000.0,602419000.0,502874000.0,528732000.0,476840000.0,624908000.0,929098000.0
,grossProfitRatio,0.588920397002228,0.60346125589127,0.664180650964277,0.699356853457783,0.678257937471339,0.691408717211727,0.690662070363987,0.715598683562626,0.725140037166336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,713700000.0,505889000.0,270323000.0,256012000.0,320300000.0,361931000.0,396553000.0,413001000.0,645648000.0
,GeneralAndAdministrativeExpenses,136000000.0,99790000.0,98941000.0,108653000.0,92509000.0,143284000.0,167664000.0,162918000.0,189004000.0
,SellingAndMarketingExpenses,683500000.0,464091000.0,226524000.0,212030000.0,183637000.0,169573000.0,157364000.0,104403000.0,181924000.0
,otherExpenses,-16500000.0,322467000.0,13152000.0,6550000.0,6461000.0,13306000.0,8248000.0,-3386000.0,18647000.0
,operatingExpenses,1533200000.0,1069770000.0,595788000.0,576695000.0,596446000.0,674788000.0,721581000.0,680322000.0,1016576000.0
,costAndExpenses,2345000000.0,1593859000.0,900446000.0,835666000.0,834992000.0,910773000.0,935151000.0,928680000.0,1368745000.0
,interestExpense,30300000.0,16971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,142100000.0,79445000.0,42057000.0,30294000.0,41770000.0,54315000.0,82894000.0,129047000.0,141479000.0
,EBITDA,-228100000.0,-192755000.0,48819000.0,56018000.0,-51802000.0,-91741000.0,-161847000.0,73633000.0,54001000.0
,EBITDARatio,-0.115505367632165,-0.145843216745015,0.0538123561520622,0.065032099281394,-0.0698686304658628,-0.119967255860665,-0.234421575585522,0.0843190963578108,0.0421465627382895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-370200000.0,-272200000.0,6762000.0,25724000.0,-93572000.0,-146056000.0,-244741000.0,-55414000.0,-87478000.0
,operatingIncomeRatio,-0.20528661130241,-0.205953275391005,0.00745363797497377,0.0298633603826374,-0.126206468668231,-0.190993530940204,-0.354486464564534,-0.0634560374502156,-0.0682746063076626
,totalOtherIncomeExpensesNet,-16500000.0,322467000.0,13152000.0,6550000.0,-14216000.0,13306000.0,8248000.0,-13603000.0,-76846000.0
,incomeBeforeTax,-405400000.0,47335000.0,26463000.0,37583000.0,-104731000.0,-130182000.0,-233227000.0,-64869000.0,-159575000.0
,incomeBeforeTaxRatio,-0.20528661130241,0.0358148357481014,0.0291697163164346,0.0436306434948165,-0.141257317040274,-0.170235525037367,-0.337809417592445,-0.0742832080946699,-0.124544688968029
,incomeTaxExpense,24000000.0,5410000.0,11006000.0,10944000.0,3442000.0,-8672000.0,-7327000.0,-27887000.0,49873000.0
,netIncome,-429400000.0,41925000.0,15457000.0,26639000.0,-108173000.0,-121510000.0,-225900000.0,-36982000.0,-209448000.0
,netIncomeRatio,-0.217439740733239,0.0317214954840848,0.0170379890829887,0.0309255970001974,-0.145899759920153,-0.158895382213289,-0.327196883011544,-0.0423490666074255,-0.163469440795712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.457436756225838,0.044662403364621,0.0179219905850706,0.0306524122996271,-0.12,-0.13,-0.26,-0.05,-0.28
,EPSDiluted,-0.457436756225838,0.0430432639986859,0.0173755373298081,0.0296924200119265,-0.12,-0.13,-0.26,-0.05,-0.28
,weightedAverageShsOut,938709000.0,938709000.0,862460000.0,869067000.0,878827000.0,913511000.0,874509000.0,799794000.0,741177000.0
,weightedAverageShsOutDil,938709000.0,974020000.0,889584000.0,897165000.0,878827000.0,913511000.0,874509000.0,799794000.0,741177000.0
