date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-30853000.0,324042000.0,-32262000.0,83633000.0,-9990000.0,-96251000.0,-73474000.0,-112000000.0,-239900000.0,-22100000.0,79700000.0,-768800000.0,-196800000.0,239000000.0,374800000.0,287900000.0,260400000.0,292200000.0,215300000.0,229900000.0,217600000.0,38900000.0,59900000.0,0.0,-600000.0,-100000.0,-300000.0,3700000.0,-500000.0,4800000.0,4700000.0,3400000.0
,depreciationAndAmortization,58092000.0,58259000.0,58699000.0,49934000.0,54329000.0,65247000.0,73571000.0,71530000.0,70786000.0,63928000.0,70770000.0,99287000.0,104453000.0,-107988000.0,33776000.0,39080000.0,39206000.0,28460000.0,38420000.0,14977000.0,20343000.0,-9600000.0,-10100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13729000.0,0.0,3772000.0,6040000.0,1318000.0,-1777000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,39354000.0,30436000.0,17563000.0,18812000.0,10889000.0,12013000.0,13314000.0,19261000.0,15293000.0,29702000.0,19355000.0,23592000.0,19697000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-4721555000.0,-872212000.0,-82260000.0,115432000.0,-582921000.0,454643000.0,-220033000.0,-44271000.0,2032959000.0,-118039000.0,409233000.0,-190905000.0,550030000.0,-310444000.0,-23419000.0,-40052000.0,-19668000.0,73090000.0,-28000000.0,19000000.0,-4000000.0,-111000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0
,accountsReceivables,-2311000.0,417000.0,949000.0,1424000.0,3634000.0,-2068000.0,-1426000.0,2310000.0,1337000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1863000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-3714392000.0,1007163000.0,1879375000.0,1961635000.0,1846203000.0,2429124000.0,1974481000.0,2194514000.0,2238785000.0,205826000.0,323865000.0,-85368000.0,105537000.0,-444493000.0,-134049000.0,-110630000.0,-70578000.0,-50910000.0,-124000000.0,-96000000.0,-115000000.0,-111000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,0.0,-34819000.0,-37358000.0,1486000.0,-6468000.0,-31351000.0,-34301000.0,-45033000.0,-92395000.0,76423000.0,33305000.0,21040000.0,-35206000.0,412405000.0,70683000.0,146685000.0,59117000.0,31306000.0,57351000.0,-1929000.0,-3925000.0,98300000.0,8700000.0,1500000.0,200000.0,-100000.0,0.0,-1800000.0,5400000.0,400000.0,100000.0,400000.0
,netCashProvidedByOperatingActivites,0.0,-45625000.0,-24128000.0,80212000.0,20004000.0,-59947000.0,-10342000.0,-180465000.0,-191932000.0,-31785000.0,-47396000.0,76276000.0,418529000.0,561337000.0,434439000.0,515919000.0,363132000.0,338262000.0,348793000.0,264835000.0,192469000.0,122500000.0,54900000.0,3200000.0,-200000.0,-200000.0,-400000.0,2500000.0,4900000.0,5200000.0,4600000.0,3600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211767000.0,0.0,0.0,-42863000.0,-20751000.0,-102892000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-240000000.0,-19000000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417000000.0,-1821000000.0,-32000000.0,-114000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-656720000.0,-94578000.0,-224219000.0,-58197000.0,-11531000.0,-781852000.0,-270384000.0,-67993000.0,-61820000.0,-100349000.0,-31535000.0,-32073000.0,-2929116000.0,-3700789000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1023700000.0,-31300000.0,-19800000.0,-200000.0,-30900000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213344000.0,27060000.0,51407000.0,311432000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21600000.0,21000000.0,300000.0,29500000.0,39400000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,148804000.0,392315000.0,100996000.0,70387000.0,-198682000.0,608540000.0,680582000.0,777167000.0,169063000.0,-17912000.0,-31119000.0,2168690000.0,-190997000.0,1172953000.0,-1350203000.0,-443463000.0,-965742000.0,-1141572000.0,-295716000.0,-167641000.0,-118900000.0,-247600000.0,3700000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0
