date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY
,revenue,161056000.0,141235000.0,154632000.0,131169000.0,106971000.0,93768000.0,81756000.0,101904000.0,84258000.0,65171000.0,50441000.0
,costOfRevenue,65496000.0,66130000.0,65334000.0,61096000.0,53693000.0,41569000.0,37744000.0,46182000.0,40536000.0,26920000.0,18415000.0
,grossProfit,95560000.0,75105000.0,89298000.0,70073000.0,53278000.0,52199000.0,44012000.0,55722000.0,43722000.0,38251000.0,32026000.0
,grossProfitRatio,0.59333399562885,0.531773285658654,0.577487195405867,0.53421921338121,0.498060221929308,0.556682450302875,0.538333577963697,0.546808761187,0.51890621662038,0.586932838225591,0.63492000555104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,34361000.0,30009000.0,32416000.0,31064000.0,23706000.0,17906000.0,18710000.0,16772000.0,17695000.0,13809000.0,12702000.0
,GeneralAndAdministrativeExpenses,28826000.0,27213000.0,42178000.0,36281000.0,30051000.0,23132000.0,19671000.0,16063000.0,10584000.0,7860000.0,6945000.0
,SellingAndMarketingExpenses,38979000.0,32894000.0,35482000.0,41339000.0,32261000.0,30300000.0,25998000.0,21144000.0,19640000.0,13935000.0,11221000.0
,otherExpenses,76000.0,-319000.0,722000.0,-62000.0,-86000.0,22000.0,-116000.0,-658000.0,-540000.0,-316000.0,-20000.0
,operatingExpenses,102166000.0,90116000.0,110076000.0,108684000.0,86018000.0,71338000.0,64379000.0,53979000.0,47919000.0,35604000.0,30868000.0
,costAndExpenses,167662000.0,156246000.0,175410000.0,169780000.0,139711000.0,112907000.0,102123000.0,100161000.0,88455000.0,62524000.0,49283000.0
,interestExpense,6322000.0,2933000.0,8178000.0,4159000.0,-50000.0,-6000.0,-12000.0,357000.0,655000.0,677000.0,353000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5498000.0,6790000.0,8299000.0,8185000.0,5929000.0,4076000.0,3716000.0,2207000.0,1760000.0,1211000.0,1315000.0
,EBITDA,-1108000.0,-8221000.0,-12479000.0,-30426000.0,-26811000.0,-15063000.0,-16651000.0,3950000.0,-2437000.0,3858000.0,2473000.0
