date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-5460000.0,-22189000.0,-10085000.0,-15030000.0,-16064000.0
,depreciationAndAmortization,403000.0,1217000.0,1285000.0,1450000.0,2560000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,89000.0,-404000.0,-34000.0,-36000.0,520000.0
,changeInWorkingCapital,-617000.0,-1558000.0,1798000.0,-1453000.0,-1437000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,347000.0,-202000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-423000.0,13633000.0,547000.0,1619000.0,1468000.0
,netCashProvidedByOperatingActivites,-6008000.0,-9301000.0,-6489000.0,-13450000.0,-12953000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-320000.0,-209000.0,-310000.0,-244000.0,-707000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-2549000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,2639000.0,0.0,0.0,0.0
,otherInvestingActivites,42000.0,144000.0,-948000.0,9286000.0,-763000.0
,netCashUsedForInvestingActivites,-278000.0,2574000.0,-3807000.0,9042000.0,-1470000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-103000.0,-6182000.0,-577000.0,-5821000.0,-552000.0
,commonStockIssued,9035000.0,9742000.0,14108000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-127000.0,-476000.0,5202000.0,-651000.0,10829000.0
,netCashUsedProvidedByFinancingActivities,8805000.0,3084000.0,18733000.0,-6472000.0,10277000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-8000.0,261000.0,148000.0,19000.0,-258000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,2511000.0,-3382000.0,8585000.0,-10861000.0,-4404000.0
,cashAtEndOfPeriod,10057000.0,7546000.0,10928000.0,2343000.0,13204000.0
,cashAtBeginningOfPeriod,7546000.0,10928000.0,2343000.0,13204000.0,17608000.0
,operatingCashFlow,-6008000.0,-9301000.0,-6489000.0,-13450000.0,-12953000.0
,capitalExpenditure,-320000.0,-209000.0,-319000.0,-244000.0,-1485000.0
,freeCashFlow,-6328000.0,-9510000.0,-6808000.0,-13694000.0,-14438000.0
