Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Revenue,705000.0,1731000.0,0.0,0.0,0.0,0.0,0.0
Revenue Growth,-0.592720970537262,0.0,0.0,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R&D Expenses,28970000.0,10626000.0,23316000.0,16054000.0,12200000.0,13136000.0,7100267.0
SG&A Expense,8362000.0,6079000.0,8586000.0,6844000.0,2287000.0,2141000.0,1929357.0
Operating Expenses,38535000.0,16705000.0,31902000.0,22898000.0,14487000.0,15277000.0,8878687.0
Operating Income,-37830000.0,-14974000.0,-31902000.0,-22898000.0,-14487000.0,-15277000.0,-8878687.0
Interest Expense,319000.0,152000.0,0.0,0.0,845000.0,931000.0,694073.0
Earnings before Tax,-36853000.0,-7983000.0,0.0,0.0,-14658000.0,-16198000.0,-9572760.0
Income Tax Expense,-366000.0,-200000.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,-378000.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-36487000.0,-7783000.0,-31463000.0,-22818000.0,-14658000.0,-16198000.0,-9572760.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-36487000.0,-7783000.0,-31463000.0,-22818000.0,-14658000.0,-16198000.0,-9572760.0
EPS,-2.63,-1.2,-2.03,-2.43,-81.08,-418.0,-278.8
EPS Diluted,-2.63,-1.2,-2.03,-2.43,-81.08,-418.0,-278.8
Weighted Average Shs Out,13849470.0,6481665.0,15492.0,9371.0,,,
Weighted Average Shs Out (Dil),13849470.0,6481665.0,15492.0,9371.0,180750.0,38750.0,34338.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBITDA Margin,-52.1602836879,-8.51126516464,0.0,0.0,,,
EBIT Margin,-53.6595744681,-8.65049104564,0.0,0.0,0.0,0.0,0.0
Profit Margin,-51.7546099291,-4.49624494512,0.0,0.0,,,
Free Cash Flow margin,-41.0085106383,-9.91218948585,0.0,0.0,0.0,0.0,0.0
EBITDA,-36773000.0,-14733000.0,-31759000.0,-22832000.0,-13725000.0,-15048000.0,-8666654.0
EBIT,-37830000.0,-14974000.0,-31902000.0,-22898000.0,-13813000.0,-15267000.0,-8878687.0
Consolidated Income,-36487000.0,-7783000.0,-31463000.0,-22818000.0,-15036000.0,-16198000.0,-9572760.0
Earnings Before Tax Margin,-52.2737588652,-4.61178509532,0.0,0.0,0.0,0.0,0.0
Net Profit Margin,-51.7546099291,-4.49624494512,0.0,0.0,0.0,0.0,0.0
