date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,82681000.0,70515715.0,42917245.0,46237274.0,59210996.0,44020358.0,21259990.0,22046218.0,32349003.0,35613724.0,34538394.0,34571887.0,36898320.0,33682115.0,23545642.0,16453888.0,22586906.0,17591843.0,15727000.0,7725000.0
,costOfRevenue,40493000.0,35333333.0,23479345.0,28108449.0,37476235.0,27519695.0,13423370.0,14064704.0,20170930.0,22383222.0,21594675.0,21815354.0,22857562.0,21365965.0,16362001.0,12961894.0,13865770.0,10492476.0,13027000.0,4646000.0
,grossProfit,42188000.0,35182382.0,19437900.0,18128825.0,21734761.0,16500663.0,7836620.0,7981514.0,12178073.0,13230502.0,12943719.0,12756533.0,14040758.0,12316150.0,7183641.0,3491994.0,8721136.0,7099367.0,2700000.0,3079000.0
,grossProfitRatio,0.510250238869873,0.498929664118133,0.452915838376858,0.392082478737825,0.367073051768965,0.374841635772249,0.368608828132092,0.362035520105988,0.376458990096233,0.371500099231409,0.374763198312,0.368985731094169,0.380525671629494,0.365658451080046,0.30509429303308,0.212229109618347,0.386114680780094,0.403560161377066,0.171679277675335,0.398576051779935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,6713000.0,7496012.0,3766160.0,3469193.0,5532130.0,4268988.0,2087874.0,2721229.0,2558417.0,2674730.0,1694643.0,2874666.0,3646590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9669728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,50000.0,-4504.0,-17143.0,-4498.0,-35849.0,-9967.0,111452.0,347062.0,108061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
