date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,273189000.0,636477000.0,617013000.0,559545000.0,0.0,408345000.0
,costOfRevenue,212021000.0,375462000.0,341058000.0,310048000.0,0.0,248308000.0
,grossProfit,61168000.0,261015000.0,275955000.0,249497000.0,0.0,160037000.0
,grossProfitRatio,0.223903597875464,0.410093373366202,0.447243413023713,0.445892644916852,0.0,0.391916149334509
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,104188000.0,125788000.0,115975000.0,108176000.0,4451192.0,70461000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1164000.0,-3200000.0,2822000.0,-1078000.0,0.0,-900000.0
,operatingExpenses,196758000.0,229137000.0,189574000.0,161307000.0,0.0,0.0
,costAndExpenses,408779000.0,604599000.0,530632000.0,471355000.0,4451192.0,349653000.0
,interestExpense,81942000.0,44087000.0,62243000.0,53661000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,92570000.0,101897000.0,73278000.0,53131000.0,0.0,46098000.0
,EBITDA,-43020000.0,133775000.0,159659000.0,141321000.0,-4451192.0,104790000.0
,EBITDARatio,-0.157473397537968,0.210180415003213,0.258761160623844,0.252564136932686,0.0,0.25662123939316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-135590000.0,31878000.0,86381000.0,88190000.0,-4451192.0,58692000.0
,operatingIncomeRatio,-0.49632305839547,0.0500850777011581,0.139998671016656,0.157610201145574,0.0,0.0194835249605113
,totalOtherIncomeExpensesNet,-55811000.0,-9368000.0,7038000.0,-25719000.0,0.0,0.0
,incomeBeforeTax,-273343000.0,-21577000.0,31176000.0,8810000.0,-3552905.0,7956000.0
,incomeBeforeTaxRatio,-1.00056371230174,-0.0339006751225889,0.0505272984523827,0.0157449356173319,0.0,0.0194835249605113
,incomeTaxExpense,-10973000.0,-17220000.0,12199000.0,9051000.0,0.0,-1755000.0
,netIncome,-262370000.0,-4357000.0,18977000.0,-241000.0,-3552905.0,9711000.0
,netIncomeRatio,-0.960397380568032,-0.00684549480971033,0.0307562401440488,-0.000430707092369693,0.0,0.0237813613488594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.98,-0.03,0.155357083840537,-0.09,-0.27,0.0
,EPSDiluted,-1.98,-0.03,0.155017419752733,-0.09,-0.27,0.0
,weightedAverageShsOut,160827261.0,130023463.0,122150851.0,96896498.0,13290649.0,13259773.0
,weightedAverageShsOutDil,160827261.0,130023463.0,122418500.0,96896498.0,13290649.0,13259773.0
