Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,136759180.0289,117613635.5804,93274097.4802,97784717.1468
Revenue Growth,0.162783374172735,0.260946380160545,-0.0461280637528296,
Cost of Revenue,40659094.7902,35315304.1112,34576271.8503,40723349.5609
Gross Profit,96100085.2388,82298331.4692,58697825.6299,57061367.5859
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,21078770.3329,25194971.7352,15052851.5479,13703762.4403
Operating Expenses,18672897.6845,23735724.4559,13735476.0259,12727390.3867
Operating Income,77427187.5543,58562607.0133,44962349.604,44333977.1992
Interest Expense,78419.1027,218063.6336,0.0,0.0
Earnings before Tax,80215728.7988,71349960.2479,50381167.6026,48662638.1143
Income Tax Expense,23181743.1259,28212085.0967,12084033.1174,12336665.845
Net Income - Non-Controlling int,-71046.3097,-52682.89,-24915.7667,-18888.7691
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,57033985.6729,43137875.1511,38297134.4852,36325972.2693
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,57033985.6729,43137875.1511,38297134.4852,36325972.2693
EPS,0.5745,0.4716,0.419,0.3975
EPS Diluted,0.5745,0.4716,0.419,0.3975
Weighted Average Shs Out,14696412.301,15349487.4547,66789000.0,66789000.0
Weighted Average Shs Out (Dil),14348613.7482,13807770.4051,13153665.8027,14073672.6236
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.7027,0.6997,0.6293,0.5835
EBITDA Margin,0.0889,0.0969,0.0857,0.0867
EBIT Margin,0.5871,0.6085,0.5401,0.4977
Profit Margin,0.0603,0.0555,0.0592,0.0572
Free Cash Flow margin,0.4408,0.5947,0.6757,0.5448
EBITDA,83991682.6339,75340157.0435,55471860.9071,55084342.7823
EBIT,80294147.9016,71568023.8815,50381167.6026,48662638.1143
Consolidated Income,56962939.3632,43085192.2612,38272218.7185,36307083.5002
Earnings Before Tax Margin,0.5865,0.6066,0.5401,0.4977
Net Profit Margin,0.417,0.3668,0.4106,0.3715
