date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-69333000.0,26875000.0,-70409000.0,-48925000.0,23625000.0,-17592000.0,-16422000.0,-60259000.0,-8594000.0,-11203000.0
,depreciationAndAmortization,5794000.0,4298000.0,3251000.0,2030000.0,1466000.0,1113000.0,882000.0,711000.0,527000.0,607000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,31619000.0,31851000.0,20548000.0,13651000.0,7848000.0,4869000.0,1861000.0,198000.0,29000.0,-57000.0
,changeInWorkingCapital,24764000.0,229973000.0,132340000.0,94167000.0,-18879000.0,2693000.0,-19062000.0,93255000.0,-11090000.0,6618000.0
,accountsReceivables,10131000.0,-11321000.0,-9045000.0,7474000.0,-8572000.0,2922000.0,-2907000.0,293000.0,-325000.0,-29000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-1235000.0,6392000.0,-3072000.0,2989000.0,-2520000.0,4710000.0,-943000.0,1319000.0,-522000.0,-239000.0
,otherWorkingCapital,516611000.0,491847000.0,261874000.0,129534000.0,35367000.0,54246000.0,51553000.0,70615000.0,-22640000.0,-11550000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49767000.0,2456000.0,1846000.0
,netCashProvidedByOperatingActivites,-5004000.0,64374000.0,-79756000.0,-33683000.0,94617000.0,26666000.0,-21351000.0,-5453000.0,-11052000.0,-1085000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,1000.0,-11038000.0,-9147000.0,-7278000.0,-3009000.0,-3675000.0,-2285000.0,-136000.0,-41000.0,-55000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-643658000.0,-496855000.0,-377840000.0,-76529000.0,-316149000.0,-215798000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,757617000.0,456923000.0,222125000.0,115757000.0,105505000.0,34358000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,86000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,100192000.0,-50970000.0,-164767000.0,31950000.0,-213653000.0,-185106000.0,-2283000.0,-1278000.0,-1161000.0,-1286000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,-8000.0,-10000.0,-12000.0,-11000.0
,commonStockIssued,16617000.0,0.0,260245000.0,0.0,126546000.0,122906000.0,0.0,80517000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-14741000.0,0.0,-7277000.0,-7702000.0,0.0,-8126000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,18044000.0,10662000.0,254241000.0,3733000.0,120974000.0,116381000.0,308000.0,82394000.0,-12000.0,-11000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,113232000.0,24066000.0,9718000.0,2000000.0,1938000.0,-42059000.0,-23326000.0,75663000.0,-12225000.0,-2382000.0
,cashAtEndOfPeriod,163544000.0,50312000.0,26246000.0,16528000.0,14528000.0,12590000.0,54649000.0,77975000.0,2312000.0,14537000.0
,cashAtBeginningOfPeriod,50312000.0,26246000.0,16528000.0,14528000.0,12590000.0,54649000.0,77975000.0,2312000.0,14537000.0,16919000.0
,operatingCashFlow,-5004000.0,64374000.0,-79756000.0,-33683000.0,94617000.0,26666000.0,-21351000.0,-5453000.0,-11052000.0,-1085000.0
,capitalExpenditure,1000.0,-11038000.0,-9147000.0,-7278000.0,-3009000.0,-3675000.0,-2285000.0,-1294000.0,-1258000.0,-1419000.0
,freeCashFlow,-5003000.0,53336000.0,-88903000.0,-40961000.0,91608000.0,22991000.0,-23636000.0,-6747000.0,-12310000.0,-2504000.0
