date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-79976000.0,-117796000.0,-53117000.0,-54323000.0,-165297000.0,-120088000.0,-31781000.0,-57107000.0,-96132000.0,-63778000.0,-32670000.0,-7649000.0,-25231000.0,-26608246.0,-17856919.0,-9516923.0,-39166.0,-35842.0,-39941.0,-72535.0
,depreciationAndAmortization,1128000.0,629000.0,575000.0,369000.0,290000.0,357000.0,462000.0,738000.0,658000.0,268000.0,188000.0,330000.0,388000.0,433353.0,173920.0,101232.0,0.0,486.0,799.0,750.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,6829000.0,7341000.0,7534000.0,8454000.0,8452000.0,7997000.0,4743000.0,3507000.0,4880000.0,2759000.0,3637000.0,2181000.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,19255000.0,18164000.0,4875000.0,-19148000.0,-45323000.0,101137000.0,-29245000.0,1094000.0,-31330000.0,35538000.0,11106000.0,40168000.0,-23292012.0,3286651.0,19097623.0,6858763.0,4661.0,-7866.0,-17820.0,945.0
,accountsReceivables,-1335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,54000.0,199000.0,-3709000.0,4261000.0,-1852000.0,4000.0,1582000.0,-1087000.0,-218000.0,696000.0,-758000.0,-850000.0,-270000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,112221000.0,92966000.0,74802000.0,69927000.0,89075000.0,134398000.0,33261000.0,62506000.0,61412000.0,92742000.0,57204000.0,46098000.0,5930000.0,29222012.0,25935361.0,6837738.0,-21025.0,-25686.0,-17820.0,0.0
,otherNonCashItems,0.0,0.0,0.0,1295000.0,119023000.0,67285000.0,-6980000.0,-1185000.0,18694000.0,-53904000.0,8889000.0,-4461000.0,1600000.0,1438588.0,2882658.0,0.0,0.0,0.0,16040.0,40584.0
,netCashProvidedByOperatingActivites,-57013000.0,-40854000.0,-49457000.0,-54669000.0,-58325000.0,-10000.0,-36650000.0,-59509000.0,-78832000.0,-38835000.0,-19694000.0,-12294000.0,-23519000.0,-21650205.0,-14421115.0,-8780149.0,-7312.0,-9332.0,-11770.0,-30256.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-9778000.0,-284000.0,-459000.0,-737000.0,-551000.0,-412000.0,-193000.0,-132000.0,-1559000.0,-1156000.0,-186000.0,-11000.0,-132000.0,-738115.0,-354300.0,-130201.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555164.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1555164.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-9778000.0,-284000.0,-459000.0,-737000.0,-551000.0,-412000.0,-193000.0,-131000.0,-1559000.0,-1156000.0,-186000.0,-11000.0,-131000.0,817049.0,-1909464.0,-130201.0,0.0,0.0,-316.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,101677000.0,6085000.0,47101000.0,47270000.0,0.0,94320000.0,0.0,53880000.0,49170000.0,71207000.0,32804000.0,49793000.0,0.0,29006504.0,34305312.0,16764411.0,6000.0,10000.0,16500.0,0.0
,commonStockRepurchased,0.0,-653000.0,-1622000.0,-2059000.0,-1502000.0,-552000.0,-544000.0,-498000.0,-546000.0,-274000.0,-1668000.0,-380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,-5408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5500.0,4000.0
,netCashUsedProvidedByFinancingActivities,102119000.0,59150000.0,40311000.0,45299000.0,-788000.0,98336000.0,11442000.0,54538000.0,48984000.0,84312000.0,31433000.0,49765000.0,0.0,29006504.0,34305312.0,16764411.0,7300.0,9350.0,11650.0,4000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
