date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,revenue,2895300000.0,2992700000.0,3187900000.0,2996700000.0,2685900000.0,2536500000.0,2356000000.0,2153800000.0,1939300000.0,1710500000.0,1489300000.0,1991500000.0,2304900000.0,2312100000.0,2161300000.0,1689200000.0,1653100000.0,1530700000.0,1469100000.0,1151156000.0,1247945000.0,1039281000.0,917569000.0,832937000.0,781193000.0,1544770000.0,1373546000.0,1193870000.0,1046300000.0
,costOfRevenue,1787100000.0,1812000000.0,1882400000.0,1758000000.0,1566600000.0,1526700000.0,1496700000.0,1380000000.0,1287300000.0,1197900000.0,1043300000.0,1490800000.0,1807400000.0,1798700000.0,1697400000.0,1337200000.0,1355100000.0,1232000000.0,1169340000.0,948815000.0,999821000.0,832369000.0,730543000.0,662227000.0,614218000.0,1321591000.0,1162096000.0,1015397000.0,864200000.0
,grossProfit,1108200000.0,1180700000.0,1305500000.0,1238700000.0,1119300000.0,1009800000.0,859300000.0,773800000.0,652000000.0,512600000.0,446000000.0,500700000.0,497500000.0,513400000.0,463900000.0,352000000.0,298000000.0,298700000.0,299760000.0,202341000.0,248124000.0,206912000.0,187026000.0,170710000.0,166975000.0,223179000.0,211450000.0,178473000.0,182100000.0
,grossProfitRatio,0.382758263392395,0.394526681591874,0.409517237052605,0.413354690159175,0.416731821735731,0.398107628622117,0.364728353140917,0.359271984399666,0.33620378487083,0.29967845659164,0.299469549452763,0.251418528747176,0.215844505184607,0.222049219324424,0.214639337435803,0.208382666350935,0.180267376444256,0.19513947866989,0.204043291811313,0.175772006574261,0.198826070059177,0.199091487287846,0.203827723037723,0.20494947396982,0.213743594732672,0.144473934631045,0.15394460760688,0.14949115062779,0.174041861798719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145742000.0,153695000.0,110613000.0,106622000.0,106999000.0,107350000.0,113018000.0,108862000.0,96345000.0,85600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11000000.0,18000000.0,21200000.0,10400000.0,9400000.0,10800000.0,5200000.0,3800000.0,34300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
