date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,1148000000.0,1145800000.0,1153800000.0,1188100000.0,1237000000.0,1217100000.0,1264300000.0
,costOfRevenue,0.0,577500000.0,619000000.0,626500000.0,668300000.0,678600000.0,737000000.0
,grossProfit,1148000000.0,568300000.0,534800000.0,561600000.0,568700000.0,538500000.0,527300000.0
,grossProfitRatio,1.0,0.49598533775528,0.463511873808286,0.4726874842185,0.459741309620048,0.442445156519596,0.417068733686625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,182000000.0,170600000.0,0.0,139500000.0,118100000.0,112500000.0,137500000.0
,SellingAndMarketingExpenses,0.0,0.0,154100000.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,3600000.0,1700000.0,1600000.0,2200000.0,-400000.0,3400000.0
,operatingExpenses,182000000.0,376800000.0,341000000.0,337600000.0,0.0,0.0,0.0
,costAndExpenses,182000000.0,954300000.0,960000000.0,964100000.0,993400000.0,1012200000.0,1125800000.0
,interestExpense,130000000.0,142100000.0,132500000.0,151600000.0,211100000.0,226000000.0,237000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,230000000.0,206200000.0,186900000.0,198100000.0,207000000.0,221100000.0,251300000.0
,EBITDA,381000000.0,397700000.0,380700000.0,422100000.0,450600000.0,426000000.0,389800000.0
,EBITDARatio,0.331881533101045,0.347093733635888,0.329953198127925,0.355273125157815,0.3642683912692,0.350012324377619,0.308312900419204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,151000000.0,191500000.0,193800000.0,224000000.0,243600000.0,204900000.0,138500000.0
,operatingIncomeRatio,0.131533101045296,0.167132134753011,0.167966718668747,0.188536318491709,0.196928051738076,0.168350998274587,0.109546784782093
,totalOtherIncomeExpensesNet,1000000.0,-11500000.0,-213700000.0,-45400000.0,-33500000.0,-17700000.0,60400000.0
,incomeBeforeTax,22000000.0,37900000.0,-152400000.0,27000000.0,-1000000.0,-38800000.0,-38100000.0
,incomeBeforeTaxRatio,0.0191637630662021,0.033077325885844,-0.132085283411336,0.0227253598181971,-0.000808407437348424,-0.0318790567742996,-0.0301352527090089
,incomeTaxExpense,-7000000.0,1500000.0,-61800000.0,-132500000.0,-27300000.0,9900000.0,-10800000.0
,netIncome,14000000.0,36400000.0,-90600000.0,159500000.0,26300000.0,-48700000.0,-27300000.0
,netIncomeRatio,0.0121951219512195,0.0317681968930005,-0.078523140925637,0.134247958926016,0.0212611156022635,-0.0400131460027935,-0.0215929763505497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.171209257959632,0.450975461161436,-1.11,2.03,0.31,-0.574739,-0.322185
,EPSDiluted,0.16861364034248,0.448335702738255,-1.11,2.02,0.31,-0.574739,-0.322185
,weightedAverageShsOut,81771279.0,80713926.0,81808425.0,78778640.0,84734057.0,84734057.0,84734057.0
,weightedAverageShsOutDil,83030056.0,81189162.0,81808425.0,78915946.0,84734057.0,84734057.0,84734057.0
