date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,390358000.0,579920000.0,522493000.0,454795000.0,487531000.0,974600000.0,1152632000.0,1077700000.0,1055925000.0,719412000.0,608208000.0
,costOfRevenue,382248000.0,416991000.0,350117000.0,310422000.0,260353000.0,418391000.0,479981000.0,434300000.0,500692000.0,376688000.0,341239000.0
,grossProfit,8110000.0,162929000.0,172376000.0,144373000.0,227178000.0,556209000.0,672651000.0,643400000.0,555233000.0,342724000.0,266969000.0
,grossProfitRatio,0.0207758006752776,0.280950820802869,0.329910639951157,0.317446321969239,0.465976522518568,0.570704904576236,0.583578279971405,0.597012155516377,0.525826171366338,0.476394611154665,0.438943585089312
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,82257000.0,120444000.0,155584000.0,163704000.0,228802000.0,270678000.0,267378000.0,224800000.0,187033000.0,159602000.0,134449000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2090000.0,1355000.0,-802000.0,128203000.0,-18360000.0,-226000.0,-10219000.0,6251000.0,12189000.0,3786000.0,3906000.0
,operatingExpenses,82257000.0,213244000.0,266876000.0,285806000.0,343017000.0,379640000.0,357419000.0,302837000.0,187033000.0,159602000.0,134449000.0
,costAndExpenses,464505000.0,792810000.0,615432000.0,669996000.0,664677000.0,830945000.0,837689000.0,737100000.0,687725000.0,536290000.0,475688000.0
,interestExpense,0.0,130000.0,615000.0,2051000.0,-9106000.0,-5807000.0,-16954000.0,-3200000.0,0.0,0.0,0.0
