date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY
,revenue,3316700000.0,2988100000.0,2660100000.0,2231900000.0,1847900000.0,1607300000.0
,costOfRevenue,1158600000.0,1026800000.0,893900000.0,775500000.0,657800000.0,565900000.0
,grossProfit,2158100000.0,1961300000.0,1766200000.0,1456400000.0,1190100000.0,1041400000.0
,grossProfitRatio,0.65067687761932,0.656370268732639,0.663960001503703,0.652538196155742,0.644028356512798,0.647918870154918
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,560400000.0,492600000.0,434000000.0,355800000.0,287800000.0,270200000.0
,GeneralAndAdministrativeExpenses,323800000.0,362100000.0,334000000.0,282400000.0,221200000.0,219700000.0
,SellingAndMarketingExpenses,438500000.0,345600000.0,291400000.0,253200000.0,228800000.0,202200000.0
,otherExpenses,-1600000.0,22000000.0,6900000.0,7000000.0,-1900000.0,1000000.0
,operatingExpenses,2517000000.0,1750000000.0,1601700000.0,1266300000.0,1152500000.0,1072400000.0
,costAndExpenses,3675600000.0,2776800000.0,2495600000.0,2041800000.0,1810300000.0,1638300000.0
,interestExpense,91300000.0,92100000.0,98400000.0,83000000.0,57200000.0,69200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,202700000.0,209700000.0,234100000.0,205800000.0,160100000.0,158800000.0
,EBITDA,-156200000.0,421000000.0,398600000.0,395900000.0,197700000.0,127800000.0
,EBITDARatio,-0.0470950040703109,0.140892205749473,0.149843990827413,0.177382499215915,0.106986308782943,0.0795122254712873
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-358900000.0,211300000.0,164500000.0,190100000.0,37600000.0,-31000000.0
,operatingIncomeRatio,-0.108209967739018,0.0707138315317426,0.0618397804593812,0.0851740669384829,0.0203474213972618,-0.0192870030485908
,totalOtherIncomeExpensesNet,-45200000.0,7200000.0,6900000.0,-300000.0,-1900000.0,-20400000.0
,incomeBeforeTax,-495400000.0,126400000.0,73000000.0,106800000.0,-21500000.0,-120600000.0
,incomeBeforeTaxRatio,-0.149365333011729,0.0423011278069676,0.0274425773467163,0.0478516062547605,-0.0116348287244981,-0.0750326634729049
,incomeTaxExpense,-1300000.0,-12000000.0,-9000000.0,-18900000.0,400000.0,-200000.0
,netIncome,-495100000.0,137000000.0,77100000.0,136400000.0,-16500000.0,-75600000.0
,netIncomeRatio,-0.149274881659481,0.0458485325122988,0.0289838727867373,0.0611138491867915,-0.00892905460252178,-0.047035400983015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.94,0.79,0.5,1.25,-0.21,-0.81
,EPSDiluted,-2.94,0.76,0.45,0.79,-0.21,-0.81
,weightedAverageShsOut,168636000.0,173431000.0,155234000.0,108779000.0,79835000.0,58676000.0
,weightedAverageShsOutDil,168636000.0,181721000.0,181353000.0,177054000.0,79835000.0,58676000.0
