date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,322350249.0,387064344.0,-217273274.0,240893726.0,18024680.0,17268630.0,16883680.0,18230000.0,23540000.0,17250000.0,17640000.0,12220000.0,21920000.0,22220000.0,21440000.0,14830000.0,9080000.0,7880000.0,10460000.0,12720000.0,15290000.0,14260000.0,12520000.0,11620000.0,9160000.0,7160000.0
,costOfRevenue,0.0,0.0,0.0,0.0,7515920.0,7317970.0,7069630.0,8800000.0,6710000.0,9820000.0,1480000.0,390000.0,12360000.0,16330000.0,13800000.0,13810000.0,12910000.0,10630000.0,11090000.0,10030000.0,8210000.0,6700000.0,6170000.0,4110000.0,4070000.0,5530000.0
,grossProfit,0.0,0.0,0.0,0.0,10508760.0,9950660.0,9814050.0,9430000.0,-6040000.0,-9460000.0,16160000.0,11830000.0,9570000.0,5890000.0,7640000.0,1020000.0,-3830000.0,-9350000.0,-8240000.0,-6060000.0,-2960000.0,-400000.0,-1900000.0,-400000.0,-1910000.0,-4430000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.583020613958195,0.576227529340776,0.58127434303422,0.517279210093253,-0.256584536958369,-0.548405797101449,0.91609977324263,0.968085106382979,0.436587591240876,0.265076507650765,0.35634328358209,0.0687795010114633,-0.421806167400881,-1.18654822335025,-0.787762906309751,-0.476415094339623,-0.193590582079791,-0.0280504908835905,-0.151757188498403,-0.0344234079173838,-0.208515283842795,-0.618715083798883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1739974.0,1758230.0,1526501.0,1398253.0,680760.0,620860.0,566770.0,580000.0,670000.0,700000.0,610000.0,690000.0,710000.0,660000.0,660000.0,700000.0,620000.0,600000.0,620000.0,690000.0,680000.0,690000.0,760000.0,880000.0,620000.0,600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,147740.0,136680.0,123310.0,280000.0,-50000.0,0.0,0.0,0.0,0.0,-60000.0,-10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
