date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,101858489000.0,92994418000.0,84523948000.0,72912313000.0,56591302000.0,40203212000.0,23129313000.0,10421000000.0,4366000000.0,1427592975.66,216104787.5913,19151351.1917
,costOfRevenue,80573181000.0,72314190000.0,67454981000.0,56618471000.0,42994688000.0,30306723000.0,17378044000.0,7916000000.0,3392000000.0,1155191384.19,194828669.1553,17590206.38609
,grossProfit,21285308000.0,20680228000.0,17068967000.0,16293842000.0,13596614000.0,9896489000.0,5751269000.0,2504000000.0,975000000.0,272401591.47,21276118.436,1561144.80561
,grossProfitRatio,0.208969406565613,0.222381390676589,0.201942377324826,0.22347174749483,0.240259784091909,0.246161649969659,0.24865714775013,0.240284041838595,0.223316536875859,0.190811804284806,0.0984527861374254,0.0815161703204829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34670328.885,3728328.3544,704887.54765
,GeneralAndAdministrativeExpenses,4969812000.0,15921088000.0,15105930000.0,13871417000.0,11044669000.0,8165510000.0,194897975000.0,76671341000.0,1037000000.0,566227591.5,22588733.83186,5148447.84779
,SellingAndMarketingExpenses,11163265000.0,-477452000.0,-471304000.0,-457806000.0,-408711000.0,-322540000.0,-189936406000.0,-74498341000.0,0.0,381698432.82,54700437.54208,6246532.02758
,otherExpenses,0.0,-645413000.0,-757062000.0,-531055000.0,-358029000.0,-308431000.0,-153977000.0,-53000000.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,15724979000.0,14749632000.0,13672389000.0,10908599000.0,7837076000.0,5004994516.91686,2144994798.1248,1038753762.28537,0.0,0.0,0.0
,costAndExpenses,95998403000.0,88348633000.0,82122908000.0,70354893000.0,53998167000.0,38232412000.0,22301792000.0,10090000000.0,4458000000.0,2099571524.64,271596019.15074,28579125.69616
,interestExpense,67357000.0,12354000.0,23234000.0,12670000.0,12271000.0,13239000.0,12277152000.0,105000000.0,20000000.0,3107989.065,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
