Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Depreciation & Amortization,1963000.0,1611000.0,18670.0,108228.0,28516.0,42114.0
Stock-based compensation,1263000.0,1158000.0,763636.0,942369.0,345435.0,38417.0
Operating Cash Flow,-11683000.0,-9950000.0,-13497980.0,-10299330.0,-4484362.0,-885218.0
Capital Expenditure,-8000.0,-2000.0,-14795.0,-55777.0,-30683.0,-1274.0
Acquisitions and disposals,0.0,-573000.0,0.0,-1250000.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-180000.0,154000.0,-38680.0,-1320777.0,-30683.0,-1274.0
Issuance (repayment) of debt,0.0,0.0,0.0,-101529.0,2590781.0,0.0
Issuance (buybacks) of shares,16302000.0,23945000.0,70102.0,1727767.0,10727475.0,0.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,17827000.0,24170000.0,10768133.0,9157920.0,11202985.0,0.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,5964000.0,14374000.0,-2768527.0,-2462187.0,6687940.0,-886492.0
Free Cash Flow,-11691000.0,-9952000.0,-13512775.0,-10355107.0,-4515045.0,-886492.0
Net Cash/Marketcap,0.6569,0.9361,0.2163,0.2417,0.7798,-0.5909
