date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-295697000.0,446906000.0,109493000.0,-313142000.0,104222000.0,6531000.0,-48481000.0,-83147000.0,-44320000.0,-186540000.0,-31846000.0,-211870000.0,-178920000.0,-86881000.0,-74166000.0,-103043000.0,-164817000.0,-166463000.0,-136885000.0,-183235000.0,-29735000.0,-26800000.0,3500000.0,10400000.0,-6800000.0
,depreciationAndAmortization,51807000.0,54533000.0,54969000.0,52178000.0,58425000.0,0.0,0.0,0.0,0.0,26990000.0,24485000.0,16690000.0,13071000.0,12963000.0,7411000.0,8192000.0,13913000.0,17685000.0,23206000.0,47665000.0,34842000.0,24700000.0,17800000.0,10400000.0,6500000.0
,deferredIncomeTax,-350000.0,-377000.0,-459000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,177877000.0,166589000.0,148153000.0,133055000.0,96201000.0,69872000.0,62156000.0,38398000.0,38493000.0,28983000.0,14856000.0,9980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-239449000.0,561171000.0,277519000.0,408781000.0,46309000.0,196669000.0,29942000.0,274317000.0,-1724000.0,-166717000.0,-181348000.0,368072000.0,-72660000.0,-50604000.0,-47698000.0,-123713000.0,196331000.0,-127577000.0,-124035000.0,-66470000.0,513583000.0,-23500000.0,-10100000.0,69500000.0,13300000.0
,accountsReceivables,-173185000.0,-1211000.0,-41299000.0,-117541000.0,-23947000.0,-56517000.0,-22559000.0,35577000.0,-64536000.0,-714000.0,157960000.0,-162611000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-19468000.0,-6100000.0,4043000.0,4851000.0,4047000.0,98000.0,-4093000.0,-6590000.0,-5217000.0,-3536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,15120000.0,-20180000.0,36156000.0,-7928000.0,43758000.0,5623000.0,5360000.0,5141000.0,-978000.0,4166000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1728699000.0,1968148000.0,1406977000.0,1129458000.0,720677000.0,674368000.0,477699000.0,447757000.0,173440000.0,175164000.0,341881000.0,523229000.0,155157000.0,227817000.0,278421000.0,326119000.0,449832000.0,253501000.0,381078000.0,505113000.0,571583000.0,58000000.0,81500000.0,91600000.0,22100000.0
,otherNonCashItems,0.0,20168000.0,26517000.0,7994000.0,17894000.0,43271000.0,41413000.0,29207000.0,29979000.0,-186628000.0,-379000.0,2011000.0,15480000.0,9652000.0,9650000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,0.0,0.0
,netCashProvidedByOperatingActivites,-124599000.0,710656000.0,336227000.0,-92988000.0,304756000.0,86536000.0,26256000.0,9180000.0,-94830000.0,-161715000.0,97938000.0,12358000.0,-140860000.0,-92694000.0,-50367000.0,-101872000.0,-114667000.0,-118332000.0,-58266000.0,-47004000.0,-7344000.0,-21400000.0,36200000.0,18700000.0,16000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-698000.0,-1153000.0,-1568000.0,-1633000.0,-1391000.0,-9738000.0,-11890000.0,-12919000.0,-96376000.0,-34800000.0,-34700000.0,-26100000.0,-20200000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-143000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-95468000.0,-374809000.0,-168868000.0,-384671000.0,-57372000.0,-147981000.0,-134091000.0,-33713000.0,-9000.0,0.0,0.0,0.0,0.0,-45024000.0,-511408000.0,-348540000.0,-830494000.0,-575483000.0,-5000000.0,-916385000.0,-832451000.0,-27200000.0,-98500000.0,-61700000.0,-16500000.0
,salesMaturitiesOfInvestments,513470000.0,365419000.0,155928000.0,145714000.0,88017000.0,68974000.0,23528000.0,583000.0,860000.0,1298000.0,19313000.0,16839000.0,106591000.0,216539000.0,539011000.0,365642000.0,753185000.0,717297000.0,808620000.0,903447000.0,395134000.0,53300000.0,95000000.0,26700000.0,16300000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150000.0,0.0,0.0,0.0,-7200000.0,-4300000.0,0.0
,netCashUsedForInvestingActivites,-269001000.0,-87454000.0,-86423000.0,-349978000.0,-232488000.0,-105010000.0,-138439000.0,-37397000.0,-1988000.0,-2501000.0,15204000.0,16452000.0,105893000.0,170362000.0,26035000.0,15528000.0,-77072000.0,126351000.0,41228000.0,-25857000.0,-533693000.0,-8700000.0,-45400000.0,-65400000.0,-20400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-836000.0,-822000.0,0.0,-8934000.0,-445000.0,-1699000.0,-265000.0,-511478000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
