date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,147217000.0,177075000.0,195184000.0,153252000.0,115942000.0,77739000.0,108159000.0
,depreciationAndAmortization,62435000.0,48390000.0,46476000.0,23982000.0,52261000.0,50069000.0,45116000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,15245000.0,17716000.0,12582000.0,8410000.0,14423000.0,7913000.0,9049000.0
,changeInWorkingCapital,-45771000.0,8089000.0,50434000.0,36816000.0,-7403000.0,6183000.0,-21206000.0
,accountsReceivables,-8143000.0,-1582000.0,3838000.0,2886000.0,-6054000.0,1417000.0,594000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,3111000.0,2774000.0,-519000.0,-284000.0,-1907000.0,1040000.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,104000.0,5000.0,322000.0,2416000.0,1335000.0,-420000.0,2874000.0
,netCashProvidedByOperatingActivites,188150000.0,249647000.0,296345000.0,193357000.0,178195000.0,155539000.0,143777000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-20566000.0,-22777000.0,-18529000.0,-14777000.0,-9804000.0,-1477000.0,-6128000.0
,acquisitionsNet,0.0,2816000000.0,-21000000.0,0.0,-22000000.0,0.0,0.0
,purchasesOfInvestments,-3663150000.0,-2641406000.0,-1146045000.0,-795182000.0,-2373221000.0,-1097400000.0,-1162711000.0
,salesMaturitiesOfInvestments,3671208000.0,1417404000.0,1689775000.0,928014000.0,1026151000.0,798666000.0,476095000.0
,otherInvestingActivites,0.0,1102000.0,5896000.0,1795000.0,5528000.0,11238000.0,322967000.0
,netCashUsedForInvestingActivites,-41709000.0,1092509000.0,338551000.0,81360000.0,-1199774000.0,-325849000.0,-258705000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-70000000.0,0.0,-47000000.0,0.0,0.0,0.0,-90000000.0
,commonStockIssued,0.0,0.0,0.0,13000.0,131600000.0,0.0,0.0
,commonStockRepurchased,-86640000.0,-81534000.0,-48443000.0,0.0,-213754000.0,-131033000.0,-17674000.0
,dividendsPaid,-88932000.0,-93636000.0,-83704000.0,-69731000.0,-33975000.0,-39477000.0,-42113000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,-7134000.0,-1824000.0,-1834000.0
,netCashUsedProvidedByFinancingActivities,546449000.0,-919431000.0,-125154000.0,-876494000.0,939585000.0,426884000.0,461747000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,42707000.0,86056000.0,2646000.0,0.0,-105245000.0,-30995000.0,-13980000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,735597000.0,508781000.0,512388000.0,-601777000.0,-187239000.0,225579000.0,332839000.0
,cashAtEndOfPeriod,3314498000.0,2578901000.0,2070120000.0,604993000.0,2101651000.0,2288890000.0,2063311000.0
,cashAtBeginningOfPeriod,2578901000.0,2070120000.0,1557732000.0,1206770000.0,2288890000.0,2063311000.0,1730472000.0
,operatingCashFlow,188150000.0,249647000.0,296345000.0,193357000.0,178195000.0,155539000.0,143777000.0
,capitalExpenditure,-20566000.0,1102000.0,5896000.0,1795000.0,5528000.0,-1477000.0,-6128000.0
,freeCashFlow,167584000.0,226870000.0,276508000.0,178580000.0,168391000.0,154062000.0,137649000.0
