date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,16090000.0,14533000.0,11645000.0,37193000.0,19581000.0
,depreciationAndAmortization,19389000.0,17771000.0,17430000.0,15979000.0,15421000.0
,deferredIncomeTax,4597000.0,10117000.0,3823000.0,-11651000.0,4855000.0
,stockBasedCompensation,3370000.0,2153000.0,6583000.0,3162000.0,3229000.0
,changeInWorkingCapital,12926000.0,9916000.0,6923000.0,-1272000.0,-7849000.0
,accountsReceivables,-4279000.0,-5801000.0,-5061000.0,-4254000.0,-5162000.0
,inventory,3516000.0,-2762000.0,-159000.0,1446000.0,1995000.0
,accountsPayables,2702000.0,-580000.0,2044000.0,-3649000.0,2112000.0
,otherWorkingCapital,6261000.0,4261000.0,-5655000.0,-12578000.0,-11306000.0
,otherNonCashItems,26543000.0,-11274000.0,2590000.0,1819000.0,14220000.0
,netCashProvidedByOperatingActivites,82915000.0,43216000.0,48994000.0,45230000.0,49457000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,-6258000.0
,acquisitionsNet,-19470000.0,-144940000.0,-37970000.0,-23068000.0,-22171000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-14950000.0,-13946000.0,-13526000.0,-16395000.0,-16846000.0
,netCashUsedForInvestingActivites,-34420000.0,-158886000.0,-51496000.0,-39463000.0,-45275000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-152408000.0,-120575000.0,-417106000.0,-95812000.0,-109139000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-9152000.0,-16266000.0,-16366000.0,0.0
,dividendsPaid,-6048000.0,-5398000.0,-5513000.0,-3709000.0,-2492000.0
,otherFinancingActivites,110134000.0,250867000.0,441079000.0,107786000.0,110200000.0
,netCashUsedProvidedByFinancingActivities,-48322000.0,115742000.0,2194000.0,-8101000.0,-1431000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,173000.0,72000.0,-308000.0,-2334000.0,2751000.0
,cashAtEndOfPeriod,889000.0,716000.0,644000.0,952000.0,3286000.0
,cashAtBeginningOfPeriod,716000.0,644000.0,952000.0,3286000.0,535000.0
,operatingCashFlow,82915000.0,43216000.0,48994000.0,45230000.0,49457000.0
,capitalExpenditure,-15198000.0,-15379000.0,-13526000.0,-16395000.0,-23104000.0
,freeCashFlow,67717000.0,27837000.0,35468000.0,28835000.0,26353000.0
