Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,0.0,0.0,0.0,0.0,
Stock-based compensation,0.0,0.0,0.0,0.0,
Operating Cash Flow,978932905.885,1596638655.4622,1167368421.0526,1031487513.5722,848668280.8717
Capital Expenditure,-635447675.7499,-500600240.096,-322105263.1579,-321389793.7025,-380145278.4504
Acquisitions and disposals,0.0,-2826315789.4737,0.0,-776029055.6901,
Investment purchases and sales,0.0,0.0,0.0,0.0,
Investing Cash flow,-658346691.0923,-523409363.7455,-3161052631.5789,-330076004.3431,-1156174334.1404
Issuance (repayment) of debt,-381268605.45,-779111644.6579,2733684210.5263,-223669923.9957,960048426.1501
Issuance (buybacks) of shares,0.0,367346938.7755,6315789.4737,0.0,0.0
Dividend payments,-151133501.2594,-177671068.4274,-284210526.3158,0.0,0.0
Financing Cash Flow,-596519349.668,-581032412.9652,2846315789.4737,-136807817.5896,878934624.6973
Effect of forex changes on cash,-38415366.1465,51578947.3684,1085776.3301,-1210653.753,
Net cash flow / Change in cash,-103241296.5186,178947368.4211,149837133.5505,146489104.1162,
Free Cash Flow,1096038415.3661,845263157.8947,710097719.8697,468523002.4213,
Net Cash/Marketcap,-2.8269,-1.9454,-1.9454,-1.9454,-1.9454
