Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Revenue,156498000.0,140803000.0,108513000.0,82858000.0,65056000.0
Revenue Growth,0.111467795430495,0.297568033323196,0.309626107316131,0.273641170683719,
Cost of Revenue,130864000.0,111277000.0,91616000.0,74357000.0,59460000.0
Gross Profit,25634000.0,29526000.0,16897000.0,8501000.0,5596000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0
SG&A Expense,28661000.0,20192000.0,9346000.0,9580000.0,8130000.0
Operating Expenses,28661000.0,20192000.0,9346000.0,9580000.0,8130000.0
Operating Income,-3027000.0,9334000.0,7551000.0,-1079000.0,-2534000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,670000.0,10927000.0,8660000.0,348000.0,-1461000.0
Income Tax Expense,2459000.0,3812000.0,2155000.0,980000.0,514000.0
Net Income - Non-Controlling int,76000.0,-574000.0,-618000.0,-664000.0,639000.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0
Net Income,-1789000.0,7115000.0,6505000.0,-632000.0,-1975000.0
Preferred Dividends,0.0,0.0,0.0,3147000.0,2969000.0
Net Income Com,-1789000.0,7115000.0,6505000.0,-3779000.0,-4944000.0
EPS,-0.06,0.29,0.28,-0.22,-0.31
EPS Diluted,-0.06,0.27,0.26,-0.22,-0.31
Weighted Average Shs Out,29213801.0,28660000.0,28660000.0,21715000.0,
Weighted Average Shs Out (Dil),29213801.0,24735445.0,23163801.0,16929789.0,15800000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.1638,0.2097,0.1557,0.1026,0.086
EBITDA Margin,0.056,0.121,0.124,0.055,0.031
EBIT Margin,0.0043,0.0776,0.0798,0.0042,-0.0225
Profit Margin,-0.011,0.051,0.06,-0.046,-0.076
Free Cash Flow margin,-0.0629,0.0949,0.2204,0.1422,0.1221
EBITDA,8729000.0,17026000.0,13491000.0,4578000.0,2041000.0
EBIT,670000.0,10927000.0,8660000.0,348000.0,-1461000.0
Consolidated Income,-1713000.0,6541000.0,5887000.0,-1296000.0,-1336000.0
Earnings Before Tax Margin,0.0043,0.0776,0.0798,0.0042,-0.0225
Net Profit Margin,-0.0114,0.0505,0.0599,-0.0076,-0.0304
