Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,9443667.0,4795098.0,10316064.0,13376196.0,25007217.0,44200420.0,2025338.0,5829886.0
Short-term investments,50662189.0,46924612.0,36562900.0,32663245.0,28976147.0,0.0,0.0,0.0
Cash and short-term investments,60105856.0,51719710.0,46878964.0,46039441.0,53983364.0,44200420.0,2025338.0,5829886.0
Receivables,0.0,0.0,0.0,0.0,0.0,199615.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,63058852.0,52188777.0,47169711.0,46691330.0,55620172.0,44692951.0,2324427.0,6053096.0
Property, Plant & Equipment Net,222413.0,136672.0,22531.0,95661.0,230000.0,383333.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,14468414.0,20714551.0,51428632.0,4644820.0,40204912.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,434718.0,14817391.0,20949387.0,51524293.0,4874820.0,40588245.0,2705184.0,400000.0
Total assets,63493570.0,67006168.0,68119098.0,98215623.0,60494992.0,85281196.0,5029611.0,6453096.0
Payables,21153062.0,19742087.0,9284514.0,8632873.0,4473842.0,5013808.0,5500735.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,21218924.0,19838913.0,10253813.0,9455477.0,4473842.0,5013808.0,5500735.0,1582410.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,2006881.0,1566116.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,2006881.0,1566116.0
Deferred revenue,0.0,0.0,898199.0,1439553.0,607999.0,643000.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,72591.0,96826.0,142200.0,648190.0,607999.0,643000.0,2037296.0,1665346.0
Total liabilities,21291515.0,19935739.0,10396013.0,10103667.0,5081841.0,5656808.0,7538031.0,3247756.0
Other comprehensive income,-56559.0,-145958.0,-99802.0,-153690.0,3000.0,-43775.0,0.0,0.0
Retained earnings (deficit),-289088064.0,-204275690.0,-135742607.0,-97439602.0,-60195741.0,-31365766.0,-7169255.0,-894473.0
Total shareholders equity,42202055.0,47070429.0,57723085.0,88111956.0,55413151.0,79624388.0,-2508420.0,3205340.0
Investments,50662189.0,61393026.0,57277451.0,84091877.0,33620967.0,40204912.0,0.0,0.0
Net Debt,-60105856.0,-51719710.0,-46878964.0,-46039441.0,-53983364.0,-44200420.0,-18457.0,-4263770.0
Other Assets,2952996.0,469067.0,290747.0,651889.0,1636808.0,292916.0,299089.0,223210.0
Other Liabilities,65862.0,96826.0,969299.0,822604.0,0.0,0.0,0.0,1582410.0
