Date,2018-12-31,2018-09-30,2017-09-30,2016-09-30
Depreciation & Amortization,1709000.0,1009000.0,478000.0,
Stock-based compensation,6765000.0,3153000.0,2257000.0,
Operating Cash Flow,-79140000.0,-31537000.0,-16360000.0,-9849000.0
Capital Expenditure,-17688000.0,-9119000.0,-2876000.0,-1855000.0
Acquisitions and disposals,0.0,0.0,0.0,
Investment purchases and sales,0.0,0.0,0.0,
Investing Cash flow,-17688000.0,-9531000.0,-2876000.0,-1855000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,0.0,156920000.0,127686000.0,32222000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,0.0,156920000.0,127686000.0,32222000.0
Effect of forex changes on cash,-5833000.0,561000.0,-2662000.0,
Net cash flow / Change in cash,110019000.0,109011000.0,17856000.0,
Free Cash Flow,-40656000.0,-19236000.0,-11704000.0,
Net Cash/Marketcap,,,,
