date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,1824655000.0,2480820000.0,2912770000.0,2028377000.0,1712493000.0,2246529000.0,3846164000.0,4134830000.0,4070057000.0,3089669000.0,2101324000.0,1435360000.0,2141684000.0,1199653000.0,918369000.0,1078739000.0,927143000.0,657897000.0,911806000.0,3340198000.0,4324554000.0,2161000000.0,2233500000.0,3372900000.0
,costOfRevenue,1710822000.0,2155430000.0,2591606000.0,1781716000.0,1460441000.0,2024667000.0,3662921000.0,3977283000.0,3913948000.0,2910554000.0,1961733000.0,1305830000.0,2002894000.0,1138597000.0,888265000.0,1057621000.0,906005000.0,644157000.0,888691000.0,3320382000.0,4303892000.0,2138100000.0,2205300000.0,3349300000.0
,grossProfit,113833000.0,325390000.0,321164000.0,246661000.0,252052000.0,221862000.0,183243000.0,157547000.0,156109000.0,179115000.0,139591000.0,129530000.0,138790000.0,61056000.0,30104000.0,21118000.0,21138000.0,13740000.0,23115000.0,19816000.0,20662000.0,22900000.0,28200000.0,23600000.0
,grossProfitRatio,0.0623860401007314,0.13116227698906,0.110260679696646,0.121605105954169,0.147184251264093,0.0987576835197765,0.0476430542223369,0.0381024129166133,0.0383554824907858,0.0579722293876787,0.0664300222145657,0.090242169211905,0.0648041447757933,0.0508947170556819,0.0327798521073773,0.0195765611514926,0.0227990719878163,0.0208847281565351,0.0253507873385347,0.00593258243972363,0.00477783373730563,0.0105969458583989,0.0126259234385494,0.00699694624803581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,56920000.0,52687000.0,66898000.0,66421000.0,45625000.0,64995000.0,50692000.0,46790000.0,42419000.0,34473000.0,113406000.0,40413000.0,29500000.0,25920000.0,13573000.0,9656000.0,13830000.0,8768000.0,8289000.0,11691000.0,10942000.0,11600000.0,11500000.0,8600000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-7269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,56920000.0,61713000.0,61875000.0,83136000.0,45625000.0,82524000.0,50692000.0,46790000.0,42419000.0,96663000.0,166963000.0,103154000.0,100899000.0,66431000.0,21520000.0,15898000.0,21161000.0,13173000.0,15602000.0,65798000.0,18974000.0,19800000.0,19200000.0,14900000.0
