date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,609365000.0,641226000.0,578112000.0,612820000.0,574328000.0,625466000.0,586473000.0,523360000.0,528007000.0,556841000.0,564475000.0,767519000.0,588018000.0,410174000.0,361403000.0,329145000.0,243476000.0,174423000.0,151883000.0,129410000.0,108993000.0,81112000.0,40214000.0,6618000.0,2500000.0
,costOfRevenue,409648000.0,445174000.0,396477000.0,424810000.0,375730000.0,437215000.0,416078000.0,339288000.0,351217000.0,268472000.0,281721000.0,157314000.0,325281000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,199717000.0,196052000.0,181635000.0,188010000.0,198598000.0,188251000.0,170395000.0,184072000.0,176790000.0,288369000.0,282754000.0,610205000.0,262737000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.327746096346196,0.305745556168964,0.314186524410495,0.306794817401521,0.345791951637392,0.300977191406088,0.290541934581814,0.351712014674411,0.334825106485331,0.517865961737731,0.500915009522122,0.795035692927471,0.446817954552412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,37474000.0,39641000.0,34740000.0,37050000.0,44797000.0,44868000.0,37367000.0,36305000.0,37611000.0,25843000.0,24008000.0,359759000.0,25329000.0,20523000.0,16936000.0,13534000.0,10938000.0,7893000.0,6697000.0,5289000.0,4867000.0,3204000.0,1890000.0,533000.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195000.0,4197000.0,3699000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,37474000.0,39641000.0,34740000.0,37050000.0,44797000.0,44868000.0,37367000.0,36305000.0,37611000.0,156482000.0,151441000.0,472067000.0,128049000.0,289929000.0,247497000.0,229142000.0,152891000.0,52762000.0,70443000.0,49933000.0,54461000.0,38579000.0,18867000.0,3945000.0,-2200000.0
,costAndExpenses,447122000.0,484815000.0,431217000.0,461860000.0,420527000.0,482083000.0,453445000.0,375593000.0,388828000.0,424954000.0,433162000.0,629381000.0,453330000.0,289929000.0,247497000.0,229142000.0,152891000.0,52762000.0,70443000.0,49933000.0,54461000.0,38579000.0,18867000.0,3945000.0,-2200000.0
